"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 52.4601509453317 61.2969311483187 43.051243128263 499.172608575946 500 0.01 0.01 3
"2" 57.9407666438638 100 37.1642289868558 123.74723642415 450.128278429253 0.01 0.01 6
"3" 80.9502287514805 100 14.7157607826504 122.348809930949 56.4119794958391 0.01 0.01 8
"4" 51.2700296136201 100 33.5625439991083 500 464.188927953088 0.01 0.01 9
"5" 69.1459660166998 38.8122181172828 11.602395257911 500 500 0.01 0.01 13
"6" 63.6145622045368 67.9591065218322 39.1772405913127 132.145570340702 500 0.01 0.01 14
"7" 58.3737394400301 100 82.0494345688891 248.359711630011 24.9968005596724 0.01 0.01 16
"8" 58.7782419573573 100 21.8351849667086 389.881669918923 246.14251395055 0.01 0.01 17
"9" 67.0954189576619 82.4607248556161 33.3003428646197 36.7574946458609 500 0.01 0.01 23
"10" 55.4359890530893 100 43.092531030591 500 134.343964776079 0.01 0.01 27
"11" 63.0387808652389 28.5811300721378 41.4796930348076 333.327227989614 500 0.01 0.01 28
"12" 69.0695548992219 38.8541957297163 19.2387966634117 186.618840305312 500 0.01 0.01 29
"13" 54.8139915050003 49.0760873613063 23.1818908618125 500 500 0.01 0.01 30
"14" 68.2653707931353 100 23.8633645056171 162.901479352967 350.633661846672 0.01 0.01 32
"15" 49.7776771623092 100 45.4244905201268 439.051421964566 370.371835659155 0.01 0.01 33
"16" 65.1392341125232 100 3.27603391015692 500 500 0.01 0.01 34
"17" 54.4708771398548 100 36.3040464678415 356.443411761016 238.577759900423 0.01 0.01 36
"18" 61.9858739869685 100 18.7402138562611 342.816556599971 500 0.01 0.01 37
"19" 69.2129250845327 28.9099860221496 30.7072696180892 500 127.272454807083 0.01 0.01 39
"20" 78.605798795221 100 17.4833676761618 271.1043601152 93.556092116754 0.01 0.01 40
"21" 83.0518115474651 76.9141346842441 6.29810611572686 173.660370924727 500 0.01 0.01 43
"22" 96.6772591885497 100 6.62791611447027 15.2301789602689 253.575964275568 0.01 0.01 44
"23" 81.6175626712982 100 16.214802151759 166.298866111277 203.726501856509 0.01 0.01 47
"24" 79.4372523014848 33.2021215324155 14.8832420556935 197.52844096366 500 0.01 0.01 48
"25" 57.2614441638336 100 37.1377572179793 344.861394205403 332.06510025161 0.01 0.01 51
"26" 62.6733641125997 55.8661751740049 25.5760145324611 190.165773145003 500 0.01 0.01 54
"27" 72.3843045419791 100 31.0469002788903 164.69300156133 54.5885130347739 0.01 0.01 55
"28" 74.6042887588354 100 8.78390318292845 219.22833376594 500 0.01 0.01 56
"29" 61.6795853161606 100 36.0499158367058 328.924310379826 194.379076061247 0.01 0.01 58
"30" 85.9068178733496 69.2547882944671 4.27185160790652 188.651093790574 500 0.01 0.01 60
"31" 83.5599821003836 100 20.1770753719994 61.5887085593464 128.066893782741 0.01 0.01 61
"32" 67.9148388897545 100 28.652690524563 2.47915392802049 384.541676144043 0.01 0.01 62
"33" 67.1163210663178 100 23.8663259686905 330.787392666341 161.529037993915 0.01 0.01 63
