"V1" "V2" "V3"
"1" 298.019054958742 1.03384699172685 3
"2" 267.444039581062 1.43423464230785 6
"3" 207.428160340512 5.72826226933166 8
"4" 270.51222419144 3.99382292199886 9
"5" 267.48338767339 2.89599630499869 13
"6" 248.290615590879 7.49001565202829 14
"7" 258.422338204026 1.35245666084536 16
"8" 226.831236708456 6.23442205096486 17
"9" 268.107064297681 1.2942970642149 23
"10" 276.722871074328 2.97302526321875 27
"11" 240.667608592066 3.95527635950544 28
"12" 251.785223972447 2.02941566742234 29
"13" 253.580226080803 5.70982838548455 30
"14" 297.972693663315 0.321755716256399 32
"15" 233.959356097907 10.0874888569776 33
"16" 288.977616466636 2.40175901801738 34
"17" 170.162450380024 18.7671369687653 36
"18" 245.000315974013 3.87465684562109 37
"19" 281.151748123113 1.32355314087073 39
"20" 315.502076846632 1.03992011455973 40
"21" 246.645701831067 2.69763413805606 43
"22" 292.053451245563 1.04200969286687 44
"23" 251.735627451491 2.18069563437375 47
"24" 322.496594850984 0.662905978481322 48
"25" 212.374612010997 8.97035834756096 51
"26" 219.98074972846 3.51276294538042 54
"27" 223.633268281852 9.07907316296232 55
"28" 267.377341411431 5.18271049774309 56
"29" 260.255663034082 4.6119431804715 58
"30" 177.090244195715 25.4421966253105 60
"31" 252.696950435822 0.9351237896232 61
"32" 214.682379271533 3.82333712322282 62
"33" 266.053791559814 5.88748816951588 63
"34" 259.577818499183 6.42374142841837 64
"35" 232.41704434587 3.35670736912749 65
"36" 280.480547346093 1.11469481750055 66
"37" 179.005054738689 8.1708694049263 67
"38" 236.848592577445 1.68492333163685 68
"39" 217.623377215625 7.46475332036139 70
"40" 249.403274652502 2.88546619505116 71
"41" 319.205106633151 2.5660160894008 73
"42" 250.772538617532 4.90351626869092 76
"43" 264.43699375067 2.89766686657044 79
"44" 258.377125778197 1.0121425174972 80
"45" 309.85922540043 0.227409763390503 83
"46" 253.958979824736 1.84745948355106 86
"47" 229.178507997731 3.50268638305452 87
"48" 206.196868076415 13.2556059581378 88
"49" 190.668200150503 10.493547677159 90
"50" 240.025553428903 7.02148572184759 91
"51" 256.063912593055 0.566579811882634 93
"52" 316.511778931745 0.485436823490692 95
"53" 270.008603624849 2.19308801355547 96
"54" 266.321967489418 1.51123931347187 97
"55" 328.787174957586 0.559950503272678 98
"56" 275.243678710126 1.48438417511443 100
"57" 253.02934546448 2.55357590783117 104
"58" 258.865011372492 3.55100994582931 107
"59" 283.582692544735 0.771753974783506 111
"60" 235.990220264769 1.37328154145399 114
"61" 166.371100249291 0.336470310221683 115
"62" 206.263089488556 10.990832721952 117
"63" 259.121364684676 0.778771898461321 118
"64" 289.375967751917 2.46159645512865 120
"65" 230.867156954318 3.15102442052803 124
"66" 228.475736534129 8.01464460742189 128
"67" 298.871115568913 1.66707273301511 130
"68" 274.726560427266 3.76142918714979 131
"69" 231.128696130289 1.33019122419502 201
"70" 265.532168635055 0.735780120386206 203
"71" 258.194295142521 1.9813389095165 207
"72" 311.373928731699 1.0970641026485 210
"73" 277.435127706527 0.889957733311535 218
"74" 227.176066435389 2.41705897135894 219
"75" 243.614624576494 2.76610036365487 221
"76" 97.5766694901462 100 223
"77" 221.000135613076 4.30677461707618 225
"78" 249.333733692489 4.56614025247393 226
"79" 207.588156546069 3.91171492220013 229
"80" 252.159485573975 3.12644027953525 232
"81" 231.265624868911 1.892704537132 236
"82" 252.294588192218 4.67747730189011 237
"83" 247.956419996754 4.39887431322152 238
"84" 278.329368461831 0.52843009822213 243
"85" 269.199559106181 2.50751965092149 244
"86" 295.055610293504 1.72022878118684 245
"87" 218.595491240386 1.0440104893909 247
"88" 258.913532850372 1.90906596586291 249
"89" 356.102301297148 0.577592304066811 250
"90" 320.803954806284 1.5485167101802 252
"91" 307.255077758044 1.52790527406316 253
"92" 182.690798878272 14.2143344138119 255
"93" 190.355342481022 12.7811947059181 263
"94" 243.448032921461 3.38166217070886 269
"95" 229.897019536263 2.84157729546132 271
"96" 261.698908144028 0.665842115463812 272
"97" 285.03079705406 0.840937121214308 274
"98" 274.957426992953 1.03131800626453 285
"99" 223.088866606942 5.26588930254132 287
"100" 285.001207128596 3.33458671142253 288
"101" 310.213035036934 0.742002364713843 291
"102" 296.201733329182 1.17120345450054 292
"103" 210.170537197657 4.24983346377375 297
"104" 172.72594515608 11.7552056563208 307
"105" 290.430938689928 5.62785601827515 308
"106" 308.629816322201 1.93828345119979 315
"107" 219.125449960909 2.95583115972951 320
"108" 155.861646793731 29.3239481266872 322
"109" 246.39410304199 1.84732590939693 323
"110" 260.469994757158 4.46529176339237 324
"111" 273.747637408541 1.08420834365776 329
"112" 282.116522610987 3.87409231270754 331
"113" 220.165877587193 5.7394680173274 332
"114" 298.227011925391 1.09291245203161 333
"115" 269.183031421587 1.38991019543411 335
"116" 291.167794255065 1.30860382589385 336
"117" 267.826250385369 3.92960257128094 338
"118" 226.036052465747 8.23965346029344 339
"119" 286.543906219123 0.309906635531033 340
"120" 277.200863575151 2.56812049957237 341
"121" 269.144667785936 1.60861040068476 342
"122" 191.031706031582 8.27667320561618 343
"123" 295.179167645807 0.472200564220536 344
"124" 228.01570527125 7.04667148143455 345
"125" 321.006875058093 0.528033515408521 346
"126" 271.530611362416 1.58941296695683 353
"127" 312.926753768732 2.30634047995649 355
"128" 252.457587136892 0.944091527740401 358
"129" 255.905711786725 2.51847812335006 360
"130" 194.882537470084 9.35522673657809 363
"131" 144.152619113053 10.4805350581937 364
"132" 288.309203223797 1.38265543614794 366
