"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"70" 83.6080451042869 94.1537529899405 175.580757110237 308.75674767049 30 3
"71" 136.336584532555 41.4252135616723 320.282008544455 164.055496236272 60 3
"72" 102.941842894652 74.8199551995755 242.43101489711 121.316345867061 75 1
"73" 113.487550780306 64.2742473139219 199.04090960848 164.706451155692 46 1
"74" 166.870959522764 19.4301066136405 387.605468337044 105.27130448586 72 3
"75" 12.0580639681843 174.24300216822 85.6362335729442 407.24053924996 24 3
"76" 130.010746295483 56.2903198409214 289.430113772463 203.446659050441 52 3
"77" 12.0580639681843 174.24300216822 51.1150321288725 321.171596677476 21 1
"78" 65.5053731477417 120.795692988663 201.450751733629 256.74107157455 50 2
"79" 9.78808990471137 167.973708189516 46.9852024387001 316.762158325471 20 1
"80" 65.5053731477417 120.795692988663 218.793226490992 274.083546331913 50 3
"81" 12.0580639681843 174.24300216822 56.6945990089708 315.592029797378 24 1
"82" 69.5471012567487 108.214696837479 140.059513794644 344.277990986083 23 3
"83" 120.795692988663 65.5053731477417 211.928618696936 160.358010109413 49 1
"84" 109.737629020479 76.563437115926 249.226801022937 123.059827783412 75 1
"85" 59.9763411636495 126.324724972755 195.921719749537 262.270103558642 50 2
"86" 21.2731172750045 165.0279488614 100.121436854819 358.07038645336 29 2
"87" 23.1161279363686 163.184938200036 75.1920854839529 297.094543322396 28 1
"88" 168.713970184128 17.5870959522764 395.579993132138 97.2967796907663 74 3
"89" 155.67038232292 22.0914157713073 287.72013181858 76.027228945591 71 1
"90" 170.556980845492 15.7440852909124 377.193956296041 80.9978670121382 76 2
"91" 153.912764341978 23.8490337522496 344.23629436222 105.416260903782 70 2
"92" 8.0304719237691 169.731326170458 62.4086233581239 387.243931907877 20 2
"93" 118.760404723132 59.001393371095 272.048258066382 212.289246714345 50 3
"94" 13.9010746295483 172.399991506856 73.7170412073386 384.47478210084 22 2
"95" 22.0914157713073 155.67038232292 100.939735351122 348.71281991488 29 2
"96" 15.0609438475382 162.700854246689 88.6391134522981 395.698391328429 24 3
"97" 117.109671665935 69.1913944704698 242.179419964951 216.012403343228 46 2
"98" 122.275640685017 55.4861574092105 269.096649557775 180.555905708227 54 2
"99" 61.8193518250136 124.481714311391 154.812133159986 217.474495646363 50 1
"100" 25.6066517331918 152.155146361036 81.402320534175 282.345040229996 30 1
"101" 136.336584532555 41.4252135616723 246.068066507822 117.679294256349 59 1
"102" 152.155146361036 25.6066517331918 337.040861237842 112.61169402816 68 2
"103" 117.109671665935 69.1913944704698 362.370237015135 130.50653580777 80 3
"104" 92.3961350089982 85.3656630852292 274.562942314087 175.089612951915 67 2
"105" 170.556980845492 15.7440852909124 308.186297221251 64.1003315850978 74 1
"106" 17.5870959522764 168.713970184128 85.5597852452199 372.632038062959 25 2
"107" 17.5870959522764 168.713970184128 100.362536757631 392.514236065273 27 3
"108" 80.2494584386541 106.051607697751 130.465560359539 241.82106844681 27 1
"109" 11.5457078856536 166.216090208574 78.9923633566836 405.345141424044 22 3
"110" 13.9010746295483 172.399991506856 90.5450013011732 402.331771521731 25 3
"111" 52.6042985181933 133.696767618211 190.563366527118 302.313406295786 45 3
"112" 67.7894832758064 109.972314818421 211.891584576847 237.760970689155 53 2
"113" 64.2742473139219 113.487550780306 101.471359847911 262.276000916261 20 1
"114" 145.124674437266 32.6371236569609 344.398883783491 139.938620997236 65 3
"115" 23.8490337522496 153.912764341978 115.821745758199 368.515759022528 30 3
"116" 13.9010746295483 172.399991506856 76.4359487790564 381.755874529122 23 2
"117" 16.8185618284805 160.943236265747 63.3149524959664 300.432408268205 25 1
"118" 64.2742473139219 113.487550780306 162.846595528992 200.900765235179 53 1
"119" 21.2731172750045 165.0279488614 69.6293635691899 302.657265237159 26 1
"120" 115.266661004571 71.0344051318338 332.77926674199 125.412556566189 80 2
"121" 369.074198688385 93.0185496720962 486.810714864009 162.165392505399 63 1
"122" 369.074198688385 93.0185496720962 686.883158371785 264.146451040081 65 2
"123" 521.316640098305 147.755975412342 633.446655503661 222.509319015913 60 1
"124" 369.074198688385 93.0185496720962 959.065223286365 410.706024455624 65 3
"125" 208.041736762216 254.051011598265 258.500243694627 390.475863674781 27 1
"126" 369.074198688385 93.0185496720962 490.548382044187 158.427725325221 65 1
"127" 101.060892326597 568.011723184051 158.994733619365 696.96124090021 31 1
"128" 93.0185496720962 369.074198688385 410.706024455624 959.065223286365 35 3
"129" 507.975187788092 161.097427722555 1061.65907241081 515.092042481343 61 3
"130" 101.060892326597 568.011723184051 157.125900029275 698.830074490299 30 1
"131" 568.011723184051 101.060892326597 895.599420088479 262.410056473554 67 2
"132" 354.548486220643 314.524129290004 419.957661873768 435.998312645807 35 1
"133" 93.0185496720962 369.074198688385 160.29655891531 488.679548454098 36 1
"134" 434.597200081921 234.475415428727 870.282879785045 706.468235107111 48 3
"135" 334.536307755324 334.536307755324 652.223782538852 924.527332353304 35 3
"136" 369.074198688385 93.0185496720962 959.065223286365 410.706024455624 65 3
"137" 34.3536307755324 634.718984735115 141.919740206837 1016.0897363552 22 2
"138" 541.328818563625 127.743796947023 859.137778247025 298.871698315008 65 2
"139" 67.7072615510648 601.365353959583 189.941476813911 968.067999748122 25 2
"140" 54.3658092408518 614.706806269796 171.710655893184 986.298820668849 24 2
"141" 185.037099344192 277.055649016289 297.492577386011 653.537032025855 23 2
"142" 121.073070791917 547.999544718731 292.200972159901 865.808504402132 35 2
"143" 185.037099344192 277.055649016289 402.879939195754 966.891308546235 24 3
"144" 369.074198688385 93.0185496720962 686.883158371785 264.146451040081 65 2
"145" 93.0185496720962 369.074198688385 273.925188261109 677.104421150758 37 2
"146" 601.365353959583 67.7072615510648 739.659039626189 116.296934893386 74 1
"147" 369.074198688385 93.0185496720962 686.883158371785 264.146451040081 65 2
"148" 94.3901661714907 574.682449339157 250.849961707934 907.159514854099 32 2
"149" 93.0185496720962 369.074198688385 107.686655503638 843.342953908229 3 2
"150" 94.3901661714907 574.682449339157 384.847285973573 1191.90382891858 32 3
"151" 93.0185496720962 369.074198688385 437.936379437069 931.83486830492 38 3
"152" 154.426701567449 514.645913943199 208.887411530339 1367.86370336182 6 3
"153" 93.0185496720962 369.074198688385 410.706024455624 959.065223286365 35 3
"154" 93.0185496720962 369.074198688385 160.29655891531 488.679548454098 36 1
"155" 127.743796947023 541.328818563625 445.431271730551 1131.3198431616 35 3
"156" 301.182676979791 367.889938530856 573.486226794244 1003.26488809791 30 3
"157" 93.0185496720962 369.074198688385 278.814556871623 672.215052540244 38 2
"158" 74.3779877061712 594.694627804476 122.967661048492 732.988313471082 26 1
"159" 541.328818563625 127.743796947023 1131.3198431616 445.431271730551 65 3
"160" 467.950830857453 201.121784653194 939.943650535837 636.807464356318 52 3
"161" 101.060892326597 568.011723184051 110.137677320412 1466.61343757174 1 3
"162" 93.0185496720962 369.074198688385 162.165392505399 486.810714864009 37 1
"163" 277.055649016289 185.037099344192 417.218168272984 231.757939096424 75 1
"164" 93.0185496720962 369.074198688385 120.248904653541 1249.52234308845 3 3
"165" 185.037099344192 277.055649016289 711.490628985467 658.280618756522 58 3
"166" 277.055649016289 185.037099344192 658.426400636369 292.603208775497 78 2
"167" 277.055649016289 185.037099344192 957.81452355242 411.956724189569 75 3
"168" 107.731618481704 561.340997028944 109.600452071793 746.355522447782 1 1
"169" 334.536307755324 334.536307755324 459.748158291305 396.20781622827 67 1
"170" 334.536307755324 334.536307755324 652.345267438724 505.664209123309 65 2
"171" 97.619477155701 364.47327120478 106.963645106147 542.012462263261 5 1
"172" 93.0185496720962 369.074198688385 96.7562168522747 552.219890517133 2 1
"173" 93.0185496720962 369.074198688385 120.248904653541 1249.52234308845 3 3
"174" 68.7344845963604 126.792614250384 104.200681054156 162.258810708179 50 2
"175" 91.5976419979246 816.378777981322 331.16787038363 1432.41650811599 28 3
"176" 39.7054197693488 155.821679077395 339.16820525148 711.966852115639 35 3
"177" 544.585851987548 363.390567991699 632.179213518035 392.588355168528 75 1
"178" 363.390567991699 544.585851987548 391.420443681455 633.347125005108 24 1
"179" 272.792925993774 635.183493985473 306.131150664102 672.777662230736 47 2
"180" 91.5976419979246 816.378777981322 120.795429174754 903.972139511809 25 1
"181" 136.896462996887 771.079956982359 137.605786926043 841.303025968794 1 2
"182" 39.7054197693488 155.821679077395 81.7502333039828 230.568014250078 36 1
"183" 78.4108395386976 117.116259308046 292.312829168791 758.822228198328 25 3
"184" 136.468969192721 59.0581296540232 889.403972690651 161.731084676468 88 3
"185" 635.183493985473 272.792925993774 1388.1184974834 375.465881016219 88 3
"186" 318.091746992736 589.88467298651 332.278225575854 646.630587318983 20 2
"187" 91.5976419979246 816.378777981322 331.16787038363 1432.41650811599 28 3
"188" 39.7054197693488 155.821679077395 65.3736585249601 985.76139884216 3 3
"189" 155.821679077395 39.7054197693488 201.927734472529 64.5317572898055 65 2
"190" 107.439904365709 88.0871944810348 189.193708460831 123.12453909323 70 1
"191" 589.88467298651 318.091746992736 648.280247340168 376.487321346395 50 1
"192" 30.0290648270116 165.498034019732 286.711452383124 764.423604983995 30 3
"193" 126.792614250384 68.7344845963604 554.596593510571 496.538463856548 50 3
"194" 59.0581296540232 136.468969192721 67.5700168038941 198.889474958441 12 2
"195" 39.7054197693488 155.821679077395 43.2520394151283 223.207452347206 5 2
"196" 245.613633394397 662.36278658485 331.174429246434 1432.40994925319 10 3
"197" 227.494104994812 680.482314984435 238.00530837847 786.762260308093 9 1
"198" 117.116259308046 78.4108395386976 784.49046695394 266.64459041318 78 3
"199" 182.195283995849 725.781135983397 188.034841431215 836.732727255348 5 1
"200" 39.7054197693488 155.821679077395 80.5823218169096 231.735925737151 35 1
"201" 59.0581296540232 136.468969192721 90.977706466039 175.481785296296 45 2
"202" 49.381774711686 146.145324135058 61.0608895824177 251.257357971643 10 1
"203" 408.689388990661 499.287030988586 648.259617376366 1115.32476112326 28 3
"204" 589.88467298651 318.091746992736 684.485503439437 340.282065247126 81 1
"205" 544.585851987548 363.390567991699 597.785146674241 381.123666220596 75 2
"206" 544.585851987548 363.390567991699 598.494470603397 380.41434229144 76 2
"207" 117.116259308046 78.4108395386976 171.734201853051 94.7252899092835 77 2
"208" 78.4108395386976 117.116259308046 104.104892254307 208.213355299753 22 1
"209" 453.988209989623 453.988209989623 1018.68946261307 744.894915886551 66 3
"210" 635.183493985473 272.792925993774 1388.1184974834 375.465881016219 88 3
"211" 136.468969192721 59.0581296540232 197.200366520525 115.117881033535 52 1
"212" 39.7054197693488 155.821679077395 65.3736585249601 985.76139884216 3 3
"213" 155.821679077395 39.7054197693488 231.735925737151 80.5823218169096 65 1
"214" 39.7054197693488 155.821679077395 64.5317572898055 201.927734472529 35 2
"215" 117.116259308046 78.4108395386976 171.024877923895 95.4346138384394 76 2
"216" 39.7054197693488 155.821679077395 364.836444007092 686.298613360028 38 3
"217" 272.792925993774 635.183493985473 305.421826734946 673.486986159891 46 2
"218" 146.145324135058 49.381774711686 916.192486803396 134.942570563723 90 3
"219" 771.079956982359 136.896462996887 820.732632023273 158.176180871564 70 2
"220" 182.195283995849 725.781135983397 481.658069477981 1281.92630902164 35 3
"221" 589.88467298651 318.091746992736 1017.6886522467 745.895726252924 50 3
"222" 155.821679077395 39.7054197693488 200.509086614217 65.9504051481174 63 2
"223" 49.381774711686 146.145324135058 59.8929780953445 252.425269458716 9 1
"224" 91.5976419979246 816.378777981322 109.330740226822 869.578072668015 25 2
"225" 363.390567991699 544.585851987548 560.180398451385 1203.40398004824 23 3
"226" 318.091746992736 589.88467298651 376.487321346395 648.280247340168 50 1
"227" 589.88467298651 318.091746992736 684.485503439437 340.282065247126 81 1
"228" 49.381774711686 146.145324135058 79.1733797362341 187.286112026101 42 2
"229" 155.821679077395 39.7054197693488 229.400102763005 82.9181447910559 63 1
"230" 182.195283995849 725.781135983397 208.440269374618 770.468543520219 37 2
"231" 635.183493985473 272.792925993774 695.476027963725 283.432784931113 85 2
"232" 49.381774711686 146.145324135058 58.7250666082713 253.593180945789 8 1
"233" 182.195283995849 725.781135983397 223.07218604341 801.695382643153 35 1
"234" 177.59376655502 123.717702182302 275.548233105195 154.650691619199 76 1
"235" 24.9449174989857 276.366551238336 55.8779069358831 374.321017788511 24 1
"236" 30.9311468737321 270.380321863589 148.516576420698 623.136610504486 25 3
"237" 54.8760643727178 246.435404364604 59.5794815545965 712.073705370588 1 3
"238" 30.9311468737321 270.380321863589 137.095046179525 588.872019780969 25 2
"239" 59.5907547793421 430.665535048509 200.693270235701 759.904737780013 30 3
"240" 45.8967203105982 255.414748426723 84.56295710672 345.635967617674 30 1
"241" 220.715330422533 269.540959405318 357.114428697013 603.483579318701 29 3
"242" 220.715330422533 269.540959405318 259.381567218655 359.762178596269 30 1
"243" 45.8967203105982 255.414748426723 173.29339947755 552.673666482944 30 2
"244" 269.540959405318 220.715330422533 363.628802275881 255.514943539043 73 1
"245" 49.8256289827851 440.430660845066 167.411058529751 793.186949485963 25 3
"246" 120.724587494929 180.586881242393 218.395374856258 507.571691104236 23 2
"247" 440.430660845066 49.8256289827851 793.186949485963 167.411058529751 75 3
"248" 293.953773896711 196.30251593114 616.692027786322 298.219859264702 76 2
"249" 196.30251593114 293.953773896711 302.466415236934 612.445471814091 25 2
"250" 74.2384434741777 416.017846353674 78.9418606560563 881.656147359658 1 3
"251" 189.566225304512 111.745243432809 292.676190094171 137.522734630223 80 1
"252" 225.483601552991 75.8278671843303 507.688632465709 263.964554459475 60 3
"253" 240.449174989857 60.8622937474643 320.359397701842 109.839527022552 62 1
"254" 210.518028116125 90.7934406211964 610.308488575808 161.344698349376 85 3
"255" 430.665535048509 59.5907547793421 520.88675423946 98.256991575464 70 1
"256" 59.5907547793421 430.665535048509 96.9681170155932 522.175628799331 29 1
"257" 59.5907547793421 430.665535048509 174.247766029599 740.664121021426 27 2
"258" 42.903605623225 258.407863114096 82.8587169792175 347.340207745177 31 1
"259" 225.483601552991 75.8278671843303 471.783847942432 254.183218018063 58 2
"260" 45.8967203105982 255.414748426723 191.702652948836 579.950533976348 31 3
"261" 215.832767524255 274.423522303597 249.343506080893 369.80023973403 26 1
"262" 30.9311468737321 270.380321863589 63.1530108705003 367.045913853894 25 1
"263" 210.950204625976 279.306085201875 329.853771848465 585.05811520256 28 2
"264" 245.128144913926 245.128144913926 560.257096099794 400.34091191592 67 3
"265" 49.8256289827851 440.430660845066 83.336367539424 535.8073782755 26 1
"266" 391.605031862281 98.6512579655702 697.327148684392 263.270859331322 65 3
"267" 293.953773896711 196.30251593114 625.185139730786 289.726747320239 78 2
"268" 196.30251593114 293.953773896711 309.184528296228 651.413479719487 24 3
"269" 49.8256289827851 440.430660845066 155.989528288578 758.922358762446 25 2
"270" 225.483601552991 75.8278671843303 480.276959886895 245.6901060736 60 2
"271" 240.449174989857 60.8622937474643 532.061040266332 239.592146658852 62 3
"272" 293.953773896711 196.30251593114 391.908240446886 227.235505368038 76 1
"273" 42.903605623225 258.407863114096 184.006121079584 587.6470658456 30 3
"274" 440.430660845066 49.8256289827851 793.186949485963 167.411058529751 75 3
"275" 49.8256289827851 440.430660845066 160.23608426081 754.675802790214 26 2
"276" 147.476886948355 342.779402879496 363.834077314772 596.763930700942 46 3
"277" 49.8256289827851 440.430660845066 160.23608426081 754.675802790214 26 2
"278" 30.9311468737321 270.380321863589 149.834714096221 576.132351864274 28 2
"279" 114.738358120182 186.573110617139 140.515849317597 289.683075406797 20 1
"280" 60.8622937474643 240.449174989857 234.888729476974 536.764457448211 37 3
"281" 90.7934406211964 210.518028116125 316.557465351371 455.095721573814 48 3
"282" 49.8256289827851 440.430660845066 85.9141166591655 533.229629155758 28 1
"283" 105.759014058062 195.552454679259 170.202742051599 259.996182672795 50 1
"284" 120.724587494929 180.586881242393 226.888486800722 499.078579159773 25 2
"285" 49.8256289827851 440.430660845066 84.6252420992947 534.518503715629 27 1
"286" 255.414748426723 45.8967203105982 552.673666482944 173.29339947755 70 2
"287" 30.9311468737321 270.380321863589 137.095046179525 588.872019780969 25 2
"288" 440.430660845066 49.8256289827851 750.429246817983 164.482640233042 73 2
"289" 270.380321863589 30.9311468737321 584.625463808738 141.341602151757 74 2
"290" 270.380321863589 30.9311468737321 363.179290174282 67.0196345501125 72 1
"291" 342.779402879496 147.476886948355 576.339981352241 338.571905698783 55 2
"292" 440.430660845066 49.8256289827851 534.518503715629 84.6252420992947 73 1
"293" 249.428519051977 51.8829496853446 559.854053055966 211.799133869218 66 3
"294" 356.815706384701 472.662680556463 407.913101670929 625.954866415147 25 2
"295" 662.982709552931 166.495677388233 718.758295651754 196.528685287599 65 3
"296" 456.11311281764 373.365274123524 529.216878331463 404.695459343733 70 1
"297" 331.991354776466 497.487032164698 354.966823937953 578.945513737244 22 1
"298" 166.222356634227 42.3055891585568 221.99794273305 72.3385970579228 65 3
"299" 497.487032164698 331.991354776466 575.812495215222 358.099842459974 75 1
"300" 125.121758041175 704.356628899989 126.166097548515 807.746240126681 1 1
"301" 538.860951511757 290.617435429407 581.765248510851 333.521732428502 50 3
"302" 166.222356634227 42.3055891585568 230.971406089327 81.9904904374891 62 1
"303" 42.3055891585568 166.222356634227 72.3385970579228 221.99794273305 35 3
"304" 124.91676747567 83.6111783171136 190.989384854276 103.347154936697 77 3
"305" 42.3055891585568 166.222356634227 44.8798469785025 249.45669281247 3 3
"306" 249.243516082349 580.234870858815 262.114805182077 653.172175757275 15 3
"307" 166.495677388233 662.982709552931 238.032030788952 795.835937297124 35 2
"308" 166.222356634227 42.3055891585568 292.943896944073 119.973629993623 62 2
"309" 125.121758041175 704.356628899989 127.165653852624 906.702314233452 1 2
"310" 42.3055891585568 166.222356634227 47.5272866952584 265.434609831558 5 1
"311" 331.991354776466 497.487032164698 352.585417336031 562.701563603322 24 3
"312" 83.6111783171136 124.91676747567 134.708573603342 278.208953334354 25 2
"313" 580.234870858815 249.243516082349 756.009910643439 277.858057442637 86 2
"314" 282.342651559996 547.135735381168 325.24694855909 590.040032380262 50 3
"315" 42.3055891585568 166.222356634227 47.5272866952584 265.434609831558 5 1
"316" 83.6111783171136 124.91676747567 107.630986985941 205.330909540875 23 1
"317" 166.495677388233 662.982709552931 242.11982241185 791.748145674226 37 2
"318" 83.6111783171136 124.91676747567 128.576886168994 284.340640768702 22 2
"319" 124.91676747567 83.6111783171136 284.340640768702 128.576886168994 78 2
"320" 125.121758041175 704.356628899989 127.165653852624 906.702314233452 1 2
"321" 331.991354776466 497.487032164698 353.443503276013 561.84347766334 25 3
"322" 456.11311281764 373.365274123524 599.185819619079 434.682148466997 70 2
"323" 480.937464425875 348.540922515289 543.577738044553 371.7092428948 73 3
"324" 42.3055891585568 166.222356634227 48.4372765929042 364.480250344792 3 2
"325" 166.222356634227 42.3055891585568 219.423684913104 74.9128548778685 62 3
"326" 124.91676747567 83.6111783171136 204.286570033535 108.675326493281 76 1
"327" 42.3055891585568 166.222356634227 119.973629993623 292.943896944073 38 2
"328" 662.982709552931 166.495677388233 728.776098515371 205.136239159825 63 1
"329" 83.6111783171136 124.91676747567 105.063326816661 189.273212974312 25 3
"330" 124.91676747567 83.6111783171136 204.286570033535 108.675326493281 76 1
"331" 42.3055891585568 166.222356634227 81.9904904374891 230.971406089327 38 1
"332" 168.287636092155 40.240309700629 299.096968024899 113.820558912797 64 2
"333" 125.121758041175 704.356628899989 156.451943261384 777.460394413812 30 1
"334" 125.121758041175 704.356628899989 125.979843981156 789.307136958196 1 3
"335" 331.991354776466 497.487032164698 356.011163445293 577.901174229903 23 1
"336" 621.608790205873 207.869596735291 698.836524804243 216.45045613511 90 3
"337" 83.6111783171136 124.91676747567 102.489068996715 191.847470794258 22 3
"338" 42.3055891585568 166.222356634227 46.5960188584663 247.740520932506 5 3
"339" 290.617435429407 538.860951511757 392.812226001863 641.055742084213 50 2
"340" 125.121758041175 704.356628899989 126.166097548515 807.746240126681 1 1
"341" 42.3055891585568 166.222356634227 80.9461509301487 232.015745596668 37 1
"342" 538.860951511757 290.617435429407 639.011846272763 394.856121813313 49 2
"343" 538.860951511757 290.617435429407 623.452451606323 310.459886068874 81 1
"344" 83.6111783171136 124.91676747567 106.586647478601 206.375249048216 22 1
"345" 42.3055891585568 166.222356634227 72.3385970579228 221.99794273305 35 3
"346" 124.91676747567 83.6111783171136 284.340640768702 128.576886168994 78 2
"347" 83.7478386941164 745.730548247048 106.916159073627 808.370821865725 27 3
"348" 124.91676747567 83.6111783171136 189.273212974312 105.063326816661 75 3
"349" 42.3055891585568 166.222356634227 50.4811724043533 362.436354533343 4 2
"350" 42.3055891585568 166.222356634227 117.929734182174 294.987792755522 37 2
"351" 166.222356634227 42.3055891585568 234.104424611348 78.8574719154681 65 1
"352" 662.982709552931 166.495677388233 795.835937297124 238.032030788952 65 2
"353" 207.869596735291 621.608790205873 249.643177028904 684.269160646292 40 1
"354" 171.767870869221 778.942522848672 256.204566935065 929.052204743507 36 1
"355" 143.306559057684 807.403834660209 216.015936225495 969.240835453078 31 1
"356" 103.498510191883 154.747765287825 162.135104682053 330.657548758334 25 1
"357" 211.12194589336 47.1243295863474 363.577091567802 129.215561872585 65 1
"358" 205.997020383766 52.2492550959415 585.842644506386 256.781514238891 65 3
"359" 333.048637801262 617.66175591663 625.237579434047 909.850697549415 50 3
"360" 95.8710393717893 854.839354346103 175.204934648127 1069.33470083398 27 2
"361" 617.66175591663 333.048637801262 909.850697549415 625.237579434047 50 3
"362" 52.2492550959415 205.997020383766 64.0024247665101 488.073092477412 4 2
"363" 213.684408648157 44.5618668315503 593.530032770778 249.0941259745 65 3
"364" 712.532795288419 238.177598429473 846.224230726007 339.032540952566 57 1
"365" 750.481211037135 200.229182680757 1106.95171982913 428.13655715433 61 3
"366" 541.764924419199 408.945469298694 712.983780330495 472.272991348077 73 1
"367" 103.498510191883 154.747765287825 162.135104682053 330.657548758334 25 1
"368" 154.747765287825 103.498510191883 380.99628144627 171.079235797652 77 2
"369" 52.2492550959415 205.997020383766 256.781514238891 585.842644506386 35 3
"370" 285.613118115368 665.097275602525 391.158988197674 794.097783480899 45 1
"371" 807.403834660209 143.306559057684 1013.08430389516 231.455331586948 70 2
"372" 219.203390555115 731.507003162777 313.021941739387 872.234829939185 40 1
"373" 209.716286617936 740.994107099956 324.30969090598 920.229944576127 39 2
"374" 52.2492550959415 205.997020383766 141.376878721 351.415774719388 38 1
"375" 124.332351183326 826.378042534567 287.958158497686 1247.13011848578 28 3
"376" 247.664702366652 703.045691351241 306.102490693209 1228.98578629025 10 3
"377" 295.100222052547 655.610171665346 430.261673264085 814.277962218022 46 2
"378" 238.177598429473 712.532795288419 296.61538675603 1238.47289022743 10 3
