"blue_self" "red_self" "blue_post" "red_post" "prob_stay" "si" "conf"
"1" 166.491083319919 42.3727708299797 364.445152427797 158.631509829844 0.176699698619784 63 2
"2" 30.448455861076 216.955342981224 138.140262843901 480.614594559864 0.0742768903035401 29 3
"3" 99.1615195369202 148.24227930538 180.858752420442 437.896104983323 0.0742768903035401 22 3
"4" 11.3431927074949 197.520661442404 83.6121385722757 439.464523685365 0.176699698619784 23 2
"5" 25.54037988423 221.86341895807 104.093581911166 457.523025038877 0.176699698619784 25 2
"6" 209.593229015955 37.8105698263451 389.545419373769 114.932937122551 0.420356632658251 70 1
"7" 94.0887343674544 114.775119782444 171.21110166366 294.727310140258 0.420356632658251 30 1
"8" 37.8105698263451 209.593229015955 40.3813154028852 464.097041093435 0.420356632658251 1 1
"9" 21.6863854149899 187.177468734909 85.9550248284948 379.983386975424 0.420356632658251 25 1
"10" 62.3509497105751 185.052849131725 188.036072953672 373.580533996371 0.176699698619784 40 2
"11" 221.86341895807 25.54037988423 448.096640795645 113.519966154398 0.176699698619784 72 2
"12" 176.834276027414 32.0295781224848 433.066506434825 147.148406276539 0.0742768903035401 69 3
"13" 166.491083319919 42.3727708299797 325.877309065411 140.061102738507 0.420356632658251 62 1
"14" 79.6082645769615 129.255589572937 157.591986874869 422.622925836494 0.0742768903035401 21 3
"15" 27.8923010394868 180.971553110412 107.585413912233 358.352997891686 0.420356632658251 31 1
"16" 152.010613529426 56.8532406204726 298.543111392217 167.395300411701 0.420356632658251 57 1
"17" 37.8105698263451 209.593229015955 114.932937122551 389.545419373769 0.420356632658251 30 1
"18" 37.8105698263451 209.593229015955 160.356419151628 458.398438252137 0.0742768903035401 33 3
"19" 37.8105698263451 209.593229015955 41.5240804119597 577.230776991806 0.0742768903035401 1 3
"20" 29.9609395809858 178.902914568913 141.366257149425 438.848655561938 0.0742768903035401 30 3
"21" 59.8969117221521 187.506887120148 208.437335146738 410.317522257027 0.0742768903035401 40 3
"22" 116.843758323943 92.0200958259554 391.643541659427 188.571371051936 0.0742768903035401 74 3
"23" 92.0200958259554 116.843758323943 195.998392223166 384.216520488198 0.0742768903035401 28 3
"24" 104.431927074949 104.431927074949 208.122153750504 314.954508507137 0.176699698619784 33 2
"25" 21.6863854149899 187.177468734909 100.239587441925 422.837074815716 0.176699698619784 25 2
"26" 199.777077062263 47.6267217800371 400.873274251219 160.743332698824 0.176699698619784 64 2
"27" 23.7550239564889 185.10883019341 120.30629918247 459.908613528894 0.0742768903035401 26 3
"28" 13.4118312489939 195.452022900905 85.6807771137747 437.395885143866 0.176699698619784 23 2
"29" 35.3565318379221 212.047267004378 38.4986599189995 523.117947031043 0.176699698619784 1 2
"30" 139.598782280432 69.2650718694666 447.820160886448 132.394751824916 0.0742768903035401 83 3
"31" 11.3431927074949 197.520661442404 85.6134044197879 494.601508291576 0.0742768903035401 20 3
"32" 25.8236624979878 183.040191651911 113.803248768156 409.273413489485 0.176699698619784 28 2
"33" 11.3431927074949 197.520661442404 62.7581042382989 403.18030756562 0.420356632658251 20 1
"34" 65.1277947864686 143.73605936343 185.952836883858 279.985574920061 0.420356632658251 47 1
"35" 21.6863854149899 187.177468734909 91.0965159815752 374.841895822343 0.420356632658251 27 1
"36" 50.0807597684601 197.32303907384 62.9344876511611 441.543868845159 0.420356632658251 5 1
"37" 72.1671016642671 175.236697178033 219.847121474906 341.769485475137 0.176699698619784 47 2
"38" 114.775119782444 94.0887343674544 297.298055716798 168.64035608712 0.420356632658251 71 1
"39" 197.32303907384 50.0807597684601 438.701227138792 180.053630264973 0.0742768903035401 65 3
"40" 160.512469247495 86.8913295948051 346.187998528228 272.566858875538 0.0742768903035401 50 3
"41" 86.8913295948051 160.512469247495 215.428608421815 289.049748074505 0.420356632658251 50 1
"42" 114.775119782444 94.0887343674544 374.72086077547 205.494051935894 0.0742768903035401 70 3
"43" 148.24227930538 99.1615195369202 341.048197545895 163.430158950425 0.420356632658251 75 1
"44" 50.0807597684601 197.32303907384 160.05524260617 401.561364343873 0.176699698619784 35 2
"45" 176.834276027414 32.0295781224848 349.074229655607 116.864182148311 0.420356632658251 67 1
"46" 50.0807597684601 197.32303907384 140.056854947367 364.421501548953 0.420356632658251 35 1
"47" 148.24227930538 99.1615195369202 383.901885386187 177.714721563856 0.176699698619784 75 2
"48" 162.353806236921 46.5100479129777 350.881491101566 172.195171156075 0.176699698619784 60 2
"49" 148.24227930538 99.1615195369202 426.755573226479 191.999284177286 0.0742768903035401 75 3
"50" 50.0807597684601 197.32303907384 180.053630264973 438.701227138792 0.0742768903035401 35 3
"51" 148.24227930538 99.1615195369202 346.189688698975 158.288667797345 0.420356632658251 77 1
"52" 148.24227930538 99.1615195369202 387.044013467264 174.572593482778 0.176699698619784 76 2
"53" 197.32303907384 50.0807597684601 438.701227138792 180.053630264973 0.0742768903035401 65 3
"54" 50.0807597684601 197.32303907384 160.05524260617 401.561364343873 0.176699698619784 35 2
"55" 120.981035406941 87.8828187429574 356.640641487748 166.436020769893 0.176699698619784 75 2
"56" 34.0982166639838 174.765637485915 37.8117272495984 542.403185461765 0.0742768903035401 1 3
