"V1" "V2" "V3" "V4" "V5"
"1" 263.226685412012 7.65560073993293 2.11191644617163 28.7365904928356 3
"2" 223.681876458536 13.5312325678067 5.48022965754575 26.9509765879353 6
"3" 274.147946468521 4.91951780396643 0.708231882072582 12.6767809903796 8
"4" 163.516434675527 26.8090528470016 44.4329785123598 41.6717551692189 9
"5" 226.083952356703 25.1614739175075 3.11709384882067 29.7598654152135 13
"6" 180.584367862388 51.9412069751672 8.88583818280198 98.0224740009596 14
"7" 67.315448776401 100 37.8796635443356 672.026690630394 16
"8" 236.507932793094 3.06803313829982 2.40406274819439 44.8650627507352 17
"9" 241.904981955894 11.1543778448885 3.37688869966895 37.7794669468554 23
"10" 87.593736909872 100 32.1372767768814 310.676943882823 27
"11" 230.743656897841 14.2369397321723 4.18729988651071 51.5716973641855 28
"12" 223.085959443019 13.4607315077726 3.10807059273099 18.2975792774201 29
"13" 255.862281184971 8.67938619730885 2.0723821554287 25.8049756996698 30
"14" 301.276009798498 4.42117432047993 0.865684396936897 15.6029737893744 32
"15" 291.093970758817 3.96565278827738 1.69572092484988 11.8917756443721 33
"16" 230.136293223221 15.5106475472149 2.30843368561001 31.8899602614593 34
"17" 209.084208185087 19.3530455864947 5.28671378365076 52.0367080518132 36
"18" 283.153218011628 6.15327215738734 2.00970516385455 13.8499642742658 37
"19" 320.938343889992 2.94537075573312 0.645304869473707 14.2127967794023 39
"20" 218.097658685185 12.163701297684 7.08671128153924 48.8212482072901 40
"21" 195.279825535652 5.19621101507852 9.76378318979393 128.132568630647 43
"22" 284.004728081232 5.28124994602291 0.688768243319131 19.0247676364693 44
"23" 307.12633484155 3.45989620075561 0.968711745622132 16.134074948593 47
"24" 169.854440720209 33.4650827102121 12.0978326796753 152.229252822837 48
"25" 273.286595155369 3.55111758987245 1.72973041862744 38.0329306446434 51
"26" 192.017138421197 59.8159906324666 2.68117525161103 32.8739024489811 54
"27" 215.032713073972 17.0556747807393 4.36097919613386 68.7303969194871 55
"28" 247.665035660644 5.27812727168386 3.60676363406924 42.177720249641 56
"29" 227.836969588731 21.652086224743 3.25865824183804 48.9978353927881 58
"30" 173.378951405823 52.8673132883622 9.19755231137204 137.795468717528 60
"31" 243.286077416238 3.92396454060568 3.7137332154539 41.6372006537521 61
"32" 229.550301541809 6.0422004903241 4.37000046153259 48.0325905202621 62
"33" 221.822356897664 20.3495679798211 4.03442720501438 46.0140921227002 63
"34" 208.619487005167 33.995182589642 6.73011797634784 35.022731212279 64
"35" 285.764760474593 8.47976049966807 0.678079883204734 20.0503267951147 65
"36" 206.17507828256 14.1835866651302 4.35716272691525 112.915684206932 66
"37" 222.870295889269 6.44130715079019 0.878298156196463 23.2843792510009 67
"38" 251.926401509849 7.3957453250284 3.14450844269899 33.1237393647139 68
"39" 160.667434050505 68.9798610928251 9.39235016652392 141.358825110639 70
"40" 259.753330263369 4.93436416230817 1.10602344291705 29.5374428192293 71
"41" 239.938376599621 12.42407696635 1.90321492871515 60.2886405770737 73
"42" 247.336654194303 15.6443273643467 2.58483492459397 23.8630537301957 76
"43" 229.901487006236 11.1986135553107 6.04149746213923 37.1071552843572 79
"44" 254.914598995361 10.4384817422821 2.17816449038436 30.5776529655699 80
"45" 198.465349787377 15.7999317517142 7.76073149956472 100.396379997343 83
"46" 220.982560743834 20.6397934270312 3.47959585481444 52.0950332270507 86
"47" 277.052227645712 7.16806763655736 1.32070247816308 22.831142913092 87
"48" 113.417285052251 100 19.2687702767857 130.091664222002 88
"49" 177.1526112833 36.2443441972112 10.3967729989766 72.1021565657111 90
"50" 287.336641283666 9.80529326538278 0.864117732182911 19.2039527713929 91
"51" 131.878269112948 59.2316066242687 16.9462525574575 140.614116466496 93
"52" 294.595132771117 8.88971543129958 0.770253148545689 15.616990467113 95
"53" 180.908328569069 22.0345583478013 5.418707958147 215.024885925121 96
"54" 206.338194856366 19.3011486632452 7.62555326055179 61.4799163432218 97
"55" 236.331999513564 31.5167376181094 0.877974187109521 73.9376083533664 98
"56" 252.912256737835 17.2620294797953 2.1431978326153 20.8854104994499 100
"57" 258.184837692969 7.56027405137334 1.56557030759404 21.3995709099141 104
"58" 158.327819508006 64.9745446528461 18.2703924813661 60.8510712581529 107
"59" 253.494143845063 7.47281219497747 2.65538811548925 29.3024610556232 111
"60" 267.423293369916 2.9561956571786 1.54651467170775 27.7062093751291 114
"61" 136.920497830927 4.85105793385978 1.4850402481388 28.0784148761881 115
"62" 154.336443064731 82.159663194312 22.4258409771225 55.2948181392204 117
"63" 285.770170916596 4.60465961758164 1.10440431605241 20.8853861176341 118
"64" 218.386886677382 32.6106336031406 2.33535883384618 32.3853762522404 120
"65" 246.055753109878 23.3312010205434 2.00794433864092 32.1446526062195 124
"66" 210.170861896289 25.6662806350437 3.30916996723065 42.1038511214629 128
"67" 227.639923789912 23.9198985431269 3.93915568132387 31.7927850106437 130
"68" 280.2803477884 1.7082892400533 1.23298669370649 35.6521990113934 131
"69" 218.57386732215 5.78857965865513 1.62963814748982 39.5285224992495 201
"70" 211.921414242938 8.92354082884335 3.44195633855912 22.1868858071638 203
"71" 241.533023767805 12.8271074490416 2.61125694557204 27.8111037039232 207
"72" 259.79607844952 9.06059275979378 1.83090443580622 35.4394692375582 210
"73" 222.327589582656 12.0829078908367 3.48163097757023 75.2207361243978 218
"74" 171.914726305108 39.5454812891296 8.66633283673956 54.4628239830368 219
"75" 247.904556821746 3.37944684080583 2.16669053066815 41.6474853415724 221
"76" 289.592676754411 2.53465854539972 2.263792863418 16.8836732638432 223
