"V1" "V2" "V3" "V4"
"97" 276.247918197906 3.03831180683994 0.709166734142785 274
"98" 246.0928409631 7.77976544833954 0.78340774257074 285
"99" 221.200089440925 6.85311116545893 4.37624163166325 287
"100" 259.758938900847 11.3437064879916 2.10137576811655 288
"101" 288.592060264655 5.25682144128253 0.599840617746624 291
"102" 264.935626945408 8.24711052634948 0.905619623114077 292
"103" 196.545594206007 10.1777017432833 2.71263561062753 297
"104" 165.820922836842 8.84789268000979 23.5190734404343 307
"105" 238.564905281866 32.5527864432461 3.07483881511532 308
"106" 260.682754125255 15.972609356893 1.30575434617352 315
"107" 195.683286845382 10.9733434274304 1.8430203381282 320
"108" 154.330073590207 35.1377376743422 22.384909860539 322
"109" 234.481897344518 5.02220919170374 1.375561487371 323
"110" 258.051554845168 6.05794402005483 3.62988654010983 324
