"blue_self" "red_self" "blue_post" "red_post" "prob_stay" "si" "conf"
"1" 372.126490454386 93.7816226135964 623.971357684949 241.690512891864 0.0188159343692911 63 2
"2" 19.0365529395894 133.268054890323 181.523111350101 531.079973757437 0.158080844407416 29 3
"3" 61.1218431319648 91.1827646979472 184.387508133043 528.215576974496 0.158080844407416 22 3
"4" 24.1954056533991 441.712707414583 116.13876988043 749.523100696383 0.0188159343692911 23 2
"5" 16.0304607829912 136.274147046921 115.968900160199 436.089465178544 0.158080844407416 25 2
"6" 128.758916655425 23.5456911744868 296.20524307345 95.3084024964974 0.158080844407416 70 1
"7" 209.758650880592 256.14946218739 281.521362202603 423.595788605415 0.0188159343692911 30 1
"8" 23.5456911744868 128.758916655425 25.9377815518872 365.57586401806 0.158080844407416 1 1
"9" 47.3908113067982 418.517301761184 107.193070741807 597.92408006621 0.0188159343692911 25 1
"10" 38.576151957478 113.728455872434 198.47765496101 353.580710377732 0.158080844407416 40 2
"11" 136.274147046921 16.0304607829912 424.096852453279 127.961512885464 0.158080844407416 72 2
"12" 395.321896107785 70.5862169601973 781.927845429347 244.278744916261 0.0188159343692911 69 3
"13" 372.126490454386 93.7816226135964 520.436093853207 184.68105695481 0.0188159343692911 62 1
"14" 177.285082965833 288.623030102149 294.947763194135 731.258827151474 0.0188159343692911 21 3
"15" 61.3080546988377 404.600058369144 135.462856398249 569.654294409769 0.0188159343692911 31 1
"16" 339.652922539627 126.255190528355 476.002074051447 229.11507675657 0.0188159343692911 57 1
"17" 23.5456911744868 128.758916655425 95.3084024964974 296.20524307345 0.158080844407416 30 1
"18" 23.5456911744868 128.758916655425 208.444188676103 504.158896431435 0.158080844407416 33 3
"19" 23.5456911744868 128.758916655425 29.1486759472631 683.454409160275 0.158080844407416 1 3
"20" 65.9471358295175 399.960977238465 234.036679012805 792.169911332803 0.0188159343692911 30 3
"21" 37.0731058791789 115.231501950733 261.192496790229 451.410588317309 0.158080844407416 40 3
"22" 260.78854331807 205.119569749912 675.409416503513 350.797173842095 0.0188159343692911 74 3
"23" 205.119569749912 260.78854331807 362.003143387647 664.203446957961 0.0188159343692911 28 3
"24" 232.954056533991 232.954056533991 364.872796511905 500.789074064908 0.0188159343692911 33 2
"25" 47.3908113067982 418.517301761184 147.329250684006 718.332619892807 0.0188159343692911 25 2
"26" 122.746732342229 29.5578754876833 378.58913714788 173.469228190862 0.158080844407416 64 2
"27" 52.029892437478 413.878220630504 197.707496529661 828.499093815947 0.0188159343692911 26 3
"28" 28.8344867840789 437.073626283903 120.77785101111 744.884019565703 0.0188159343692911 23 2
"29" 22.0426450961877 130.261962733724 26.040182671276 526.018182667467 0.158080844407416 1 2
"30" 311.818435755548 154.089677312434 776.866171895978 249.340418449631 0.0188159343692911 83 3
"31" 24.1954056533991 441.712707414583 136.255101108924 889.951489236684 0.0188159343692911 20 3
"32" 56.6689735681578 409.239139499824 168.60002567063 697.061844906182 0.0188159343692911 28 2
"33" 24.1954056533991 441.712707414583 72.0372132014062 633.079937606611 0.0188159343692911 20 1
"34" 144.811515051074 321.096598016908 257.239762788891 447.877388019126 0.0188159343692911 47 1
"35" 47.3908113067982 418.517301761184 111.977251496608 593.13989931141 0.0188159343692911 27 1
"36" 31.0609215659824 121.24368626393 43.0213734529842 348.492272116963 0.158080844407416 5 1
"37" 44.5883362706745 107.716271559238 232.472602299825 319.585763038918 0.158080844407416 47 2
"38" 256.14946218739 209.758650880592 425.987878982815 279.129271825202 0.0188159343692911 71 1
"39" 121.24368626393 31.0609215659824 485.437696494387 227.165388613152 0.158080844407416 65 3
"40" 98.6979950894428 53.6066127404692 378.847233728256 333.755851379282 0.158080844407416 50 3
"41" 53.6066127404692 98.6979950894428 173.211131610487 218.30251395946 0.158080844407416 50 1
"42" 256.14946218739 209.758650880592 648.358396281729 377.84819406388 0.0188159343692911 70 3
"43" 91.1827646979472 61.1218431319648 270.589543002974 120.924102566974 0.158080844407416 75 1
"44" 31.0609215659824 121.24368626393 170.974736694073 381.08362864467 0.158080844407416 35 2
"45" 395.321896107785 70.5862169601973 555.591951393608 149.525199414409 0.0188159343692911 67 1
"46" 31.0609215659824 121.24368626393 114.784084774995 276.729560794953 0.158080844407416 35 1
"47" 91.1827646979472 61.1218431319648 390.99808282957 161.060282509173 0.158080844407416 75 2
"48" 362.848328193026 103.059784874956 602.700582698324 262.961287878488 0.0188159343692911 60 2
"49" 91.1827646979472 61.1218431319648 511.406622656167 201.196462451371 0.158080844407416 75 3
"50" 31.0609215659824 121.24368626393 227.165388613152 485.437696494387 0.158080844407416 35 3
"51" 91.1827646979472 61.1218431319648 275.373723757774 116.139921812173 0.158080844407416 77 1
"52" 91.1827646979472 61.1218431319648 394.995620404659 157.062744934084 0.158080844407416 76 2
"53" 121.24368626393 31.0609215659824 485.437696494387 227.165388613152 0.158080844407416 65 3
"54" 31.0609215659824 121.24368626393 170.974736694073 381.08362864467 0.158080844407416 35 2
"55" 270.06670557943 195.841407488552 569.882023711053 295.77984686576 0.0188159343692911 75 2
"56" 75.2252980908771 390.682814977105 80.8282828636534 945.378307481955 0.0188159343692911 1 3
"57" 61.1218431319648 91.1827646979472 113.747831434773 277.765814135175 0.158080844407416 22 1
"58" 260.78854331807 205.119569749912 548.611248724428 317.050621852385 0.0188159343692911 72 2
"59" 121.24368626393 31.0609215659824 276.729560794953 114.784084774995 0.158080844407416 65 1
"60" 279.344867840789 186.563245227193 459.234058719763 406.42781185705 0.0188159343692911 45 2
"61" 86.5949252365029 343.379700946012 173.545956488655 504.860187557152 0.188589746761006 35 3
"62" 60.916447665552 369.058178516963 128.53714288898 519.568758207818 0.188589746761006 31 2
"63" 48.3272961334379 426.945665200941 110.435175599261 613.26930359841 0.139876236444321 25 3
"64" 390.456909826088 39.5177163564263 576.780548223557 101.625595822249 0.188589746761006 75 3
"65" 422.212935587597 53.0600257467816 555.572968282943 107.531025016712 0.139876236444321 71 1
"66" 180.749342996656 249.225283185858 229.585411307628 388.220246840162 0.188589746761006 26 1
"67" 159.35061168753 270.624014494984 205.15817941953 442.947721677268 0.188589746761006 21 2
"68" 417.480205974253 57.7927553601254 570.172098414252 123.232137834411 0.139876236444321 70 2
"69" 18.1189850473006 411.855641135214 66.107865528443 581.998035568355 0.188589746761006 22 2
"70" 202.148074305782 227.826551876733 276.67752966477 401.728614381037 0.188589746761006 30 3
"71" 330.540462160536 99.4341640219783 479.599372878512 198.806771167295 0.188589746761006 60 3
"72" 249.225283185858 180.749342996656 390.098557159815 227.707100987975 0.188589746761006 75 1
"73" 274.903760756809 155.070865425705 361.306035460836 256.499622686954 0.188589746761006 46 1
