"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 153.45221255943 40.4087224253232 12.5557961667231 282.821800020327 177.336108704992 0.266681633459968 0.01 3
"2" 123.539296057005 100 10.7253305841157 192.678121753778 34.1247521508871 0.0913614696881467 0.0209254165404547 6
"3" 160.894690337315 4.79097737992685 11.6636858218573 324.246195892271 16.0654884192544 0.369750000179431 0.230041006619998 8
"4" 102.133003574334 40.9280838131308 36.1262373879015 278.961113219137 500 0.0333427742837602 0.389331595722217 9
"5" 140.213012682135 100 21.2968129569798 103.681841638648 177.181668898662 0.160497171737823 0.464828602320506 13
"6" 133.427293111142 100 3.45844666775783 295.122189972451 49.4056656219586 0.599897903923043 0.233332582930452 14
"7" 129.267263649723 100 3.83738122262605 218.865922003967 143.693016604339 0.102538747852394 0.379305956192032 16
"8" 78.8290611957723 100 30.0495422457553 496.775092786471 147.995725418096 0.01 0.499826031012872 17
"9" 105.288339662742 100 14.7824507073843 493.650408557629 178.750698171175 0.599999152470485 0.137927047962166 23
"10" 166.786246400288 13.6140109132994 23.0356586111456 136.207131081137 290.086780081506 0.199499696208398 0.273912197352675 27
"11" 111.91959401697 100 5.964408505478 427.325700173587 186.186040009294 0.599996163852781 0.10000133474018 28
"12" 123.79023347345 80.405791688544 22.987985450939 139.293875329738 220.72550295737 0.637788748420169 0.280311962896943 29
"13" 72.8025970088274 100 24.1365758625977 274.325805849289 210.882919035807 0.01 0.0344906029472424 30
"14" 152.196296415466 1.35502909288913 4.40531048494964 70.9483628927343 31.6920512214737 0.792939720202976 0.379508723751203 32
"15" 146.422984211276 39.9816012068524 32.8732805650525 375.734539903868 243.116903549701 0.379289039500436 0.295897611736279 33
"16" 130.636920280575 100 2.0024807405985 361.537037297371 109.733025790801 0.222196402572993 0.275863032379126 34
"17" 107.021165597419 60.6034836605016 27.1068969940726 81.9828570500585 500 0.210183100989136 0.361069905804094 36
"18" 97.6977950562809 100 35.7702564323203 265.770187145918 43.9892430797574 0.465825462702459 0.01 37
"19" 112.738556028961 18.177853100527 8.2824482499555 500 168.906337857705 0.133333622320498 0.0666700068902606 39
"20" 114.117371641269 100 17.4978413983308 96.6593004602823 485.696852596055 0.213150570105003 0.327835098858526 40
"21" 103.35900765167 69.0781283341881 45.4084615826697 500 499.090221514742 0.172415461648365 0.46530142421352 43
"22" 108.34213125624 62.5680631647975 23.2345489406331 61.3959289458074 500 0.552067618196567 0.381360392444001 44
"23" 108.444123979507 100 31.6976213451672 324.300433186223 406.853060924476 0.366644816081602 0.162508061076479 47
"24" 111.113467936136 32.3463073385782 15.3812308547994 500 500 0.551724024165393 0.233334256377088 48
"25" 115.142003471684 68.0179207317445 20.6635903335527 352.316803406392 500 0.233317358976881 0.365614917292381 51
"26" 92.8282693461052 100 25.3937848343143 315.440416953855 101.948482579231 0.724103717903346 0.35143878124845 54
"27" 88.3234160517404 100 16.8367532023551 334.592045074813 500 0.620644142853454 0.0333361625841583 55
"28" 73.9607143215323 100 100 64.6693300002813 19.5475370058696 0.420365478648715 0.01 56
"29" 185.008927884149 43.459405933615 4.04599408854109 141.432891169526 136.472448169 0.01 0.0998447067630442 58
"30" 118.960203783639 29.6105439557609 22.1227468517682 46.6442822035264 500 0.351614981537573 0.217987098429956 60
"31" 96.087060802512 13.2519507166067 16.0174956881299 500 410.742576522846 0.724142999537781 0.206891677262869 61
"32" 108.9458962336 39.2614623032803 5.03214787542957 256.798570123063 500 0.172387823452101 0.0357130360063148 62
"33" 114.545241437276 100 24.3026798524467 212.020230328026 331.805137996877 0.308169857831704 0.275494120707004 63
"34" 152.405266347814 40.7694702373335 34.4093828892835 293.744508311224 304.667170639619 0.199998758307662 0.243738133068011 64
"35" 110.081260370076 18.3924487442501 14.0312252531297 103.942492985867 500 0.619784683532623 0.521370344985577 65
"36" 103.315585088044 13.8793152948454 39.8530034736172 372.118947945951 500 0.275864926160167 0.136825536698116 66
"37" 136.716352339437 47.3048438869732 12.5524324947703 103.241577689545 127.490360246162 0.109945534962335 0.309537555594389 67
"38" 117.203242583282 100 28.2443398621773 334.591626673584 147.182624607339 0.344735046264748 0.3970223454276 68
"39" 88.9284287908171 89.9404222597471 52.4939614839339 83.1710539696767 500 0.0432299032967778 0.325518450539755 70
"40" 133.624758671952 80.4128983095104 16.7442891110556 21.8061004047392 499.681021041736 0.377388661280506 0.253767355617639 71
"41" 117.709938025648 100 41.2882462854431 123.918497333337 449.050454296773 0.0333434204634759 0.103422014684779 73
"42" 146.149386351187 52.4728283778243 28.1257767700018 387.284705627668 288.271243687644 0.500047384522795 0.344690692920224 76
"43" 148.142363771287 100 26.7393157903513 112.847574328721 297.109801951583 0.186335055252832 0.388332841497686 79
"44" 184.825542723835 53.3535336245755 2.68840566249053 120.272969424305 120.233090818856 0.01 0.332753180761397 80
"45" 104.533378850231 52.3123229815859 3.80350562401181 22.7830891594365 500 0.778623761688565 0.193700501386407 83
"46" 117.514232258536 100 42.1925718973808 199.124011808692 30.7955015049836 0.44388778068583 0.360035249719984 86
"47" 164.458261743709 33.9052732645427 10.3151664347845 26.0832437048627 206.671089471842 0.557878545220676 0.133204337320243 87
"48" 131.083265679811 100 20.3156839440622 144.684097177588 140.396878730496 0.26854625474484 0.350025675784826 88
"49" 187.971593760089 3.93749240207579 2.66069395300944 50.7187752094203 24.3016697760908 0.477439658654537 0.439713963001501 90
"50" 131.637299021075 100 12.1453664173725 70.0862828825858 110.891468741577 0.106459397185232 0.259475214761687 91
"51" 163.672013210208 16.1147865788679 6.67933093617737 11.6694726216096 126.113112903363 0.509061683273935 0.262732417639268 93
"52" 68.1814042554019 71.8144609469588 42.6224437159371 500 358.816776372014 0.033373662771241 0.0333415925408483 95
"53" 144.297000722055 15.1838420332038 3.33420006203107 13.7683140034322 132.45579810891 0.824908997656035 0.395832492328197 96
"54" 108.573541967328 100 15.8739779977974 429.33784909422 38.8445411483257 0.0333383857357832 0.299956743646863 97
"55" 129.087947749634 97.6181918887557 25.8105666483703 149.732315200299 500 0.590654128913077 0.202035488995525 98
"56" 156.558379772596 100 5.17720014032916 25.5119526319158 204.916959003022 0.482154287150045 0.443326495481415 100
"57" 101.839618659206 46.2644686413792 31.9754653096207 500 463.69627995858 0.413793906435617 0.192307337308007 104
"58" 123.483197466161 100 15.4293185500645 70.7807018343235 102.337631732863 0.454369173103956 0.174181866111293 107
"59" 154.618132534109 60.9897076560341 15.7938587942527 173.217132595314 297.706509605804 0.171485103096545 0.475250779192742 111
"60" 113.59581493598 100 14.7138704466901 113.736317284939 258.367996984057 0.514708198281582 0.374259671111431 114
"61" 66.6980853859314 100 36.6263990264784 443.067729778939 1.00006973461349 0.133292402895363 0.283089336112368 115
"62" 92.3213978213536 100 48.0008247104835 76.6678853842097 56.6772243659823 0.407968888313147 0.01 117
"63" 107.035006008001 21.8625386231105 25.8926599318192 500 500 0.178571352046228 0.433284285581759 118
"64" 121.862492835161 100 21.6184316102667 24.1387196538764 92.7578759556452 0.0428248677312668 0.296681199255198 120
"65" 104.21531833425 64.8178949774571 52.2754596047404 152.284552491206 500 0.529190761299511 0.212161655399534 124
"66" 114.528493402877 100 14.5098737523647 81.1945994333355 423.418757525718 0.289797658551728 0.235366685911686 128
"67" 119.07364492836 100 24.2213300344278 277.516059876545 126.184325220933 0.466148708489501 0.530917640278658 130
"68" 111.056329079868 100 26.3460476607226 120.762773662759 348.138640971269 0.365700811235414 0.135367199415794 131
"69" 113.881025646841 100 13.6884550989945 94.2644074987937 55.6413286589236 0.40628116936454 0.0352912805832559 201
"70" 152.473477335467 52.0826298061573 11.1308004603756 24.9385196163161 176.140271026254 0.280120353898949 0.236165001330844 203
"71" 150.078031294666 79.5464982854366 19.2179999711102 115.16245057478 239.272890949389 0.18733175108487 0.364558426535704 207
"72" 124.278095945764 100 38.4757597813821 230.965643775395 120.179340491355 0.466043411992793 0.17191148204167 210
"73" 131.706264072933 81.4071548822695 21.841022635761 418.139842797649 500 0.299999525773793 0.285377535888161 218
"74" 113.916952583026 100 62.528125614116 104.929795720158 245.429848042505 0.423503448042386 0.378390937152612 219
"75" 69.523821873601 20.5076670022034 39.0210009924913 500 132.617686893336 0.678570884432973 0.01 221
"76" 113.065298491771 100 11.7808236446279 14.5356209132167 70.3049219994283 0.453149550671729 0.462038783853527 223
"77" 112.231062762794 52.4107497711489 14.9150937059821 474.300842572464 500 0.433335123707236 0.0333383929457729 225
"78" 164.455141053162 27.3752410976666 4.66898628857027 66.7740580635627 162.690091428524 0.594211977180509 0.468379954471596 226
"79" 70.723704265569 100 53.4003378546881 52.2705597280884 93.5981709605543 0.655314047720632 0.01 229
"80" 117.154020383584 84.6062301901254 10.1093975728303 84.1873174199256 500 0.508998931708751 0.27949444878586 232
"81" 118.665135488732 100 16.3273524542644 60.7652765702828 74.3158113335047 0.282756755199486 0.225153296051763 236
"82" 174.834321641961 7.09486857232952 0.970941102206048 171.196386677022 108.919245771647 0.535730157899877 0.148131052114328 237
"83" 73.7423529336283 100 34.7913230455142 500 500 0.51724130663257 0.01 238
"84" 97.6451228951282 100 12.4562387754821 107.140867926137 251.080215584279 0.01 0.0524772285414806 243
"85" 100.613240306126 100 18.5144603724019 42.2778781401057 156.385694092991 0.533409143367793 0.01 244
"86" 108.628651867459 100 25.1218810662154 225.816725490422 146.728384899672 0.262181189445482 0.0593286929302768 245
"87" 172.70681106901 14.1146457337589 1.81149682687143 29.2300872510887 27.5403298020248 0.562577807901806 0.282681163965698 247
"88" 87.2422472532877 37.7693026653329 29.7687852012252 236.816013552777 500 0.0740656124584248 0.113190888462654 249
"89" 113.167891462279 34.3932860951127 39.2911824757652 500 462.441917835694 0.266669349074504 0.299384152591 250
"90" 103.953018740086 29.9323889323745 10.0774529902 188.642181426373 500 0.733265874575357 0.208954477413411 252
"91" 158.623905416878 39.6592111956026 1.82494273862322 218.529373874107 184.662050800467 0.481471666504198 0.448277212994014 253
"92" 154.322370138297 100 11.8491697764115 56.1721418140534 184.318481157777 0.313082326587733 0.123225525857721 255
"93" 88.4893542372481 100 20.5073543258322 316.542967911289 132.6522766776 0.01 0.103436796894903 263
"94" 116.375151670083 69.2685133987073 25.9228184567512 23.9768724808059 500 0.114183760918576 0.266959892098199 269
"95" 116.481190442095 100 22.5686429160918 176.177393275968 63.2971518682046 0.222482290746412 0.310850169814775 271
"96" 107.441993069584 100 46.003764299414 457.648822084158 500 0.466666476444642 0.480086964665405 272
"97" 115.563098528739 100 1.81979451251673 114.141727336 471.190923947919 0.01 0.166461714746164 274
"98" 165.465681682414 42.1641195902433 3.50483961224554 74.5417935307098 43.2141608268098 0.669191623286937 0.314360886854653 285
"99" 103.036446645124 100 24.1435163175951 185.130334922693 344.243348483755 0.663693272778763 0.196246601664365 287
"100" 152.107909630332 100 3.77175061854859 215.189602912719 81.883750777544 0.26285567445955 0.172369713606117 288
"101" 117.000783983718 100 4.15382157476001 190.553261950584 440.19428065494 0.209924175418248 0.464158017092936 291
"102" 109.226112747237 57.8606536359352 11.5147725746094 500 286.338634877684 0.241379153376821 0.100002867572708 292
"103" 77.4317826604142 28.2645566688581 43.1909104645798 500 500 0.320000990723876 0.141949704450484 297
"104" 96.4111502481852 15.3982395130446 48.6926799119813 500 500 0.250000897074061 0.282331450807227 307
"105" 83.572587983008 100 11.0128925201581 362.775056078053 419.627948615943 0.699975828681097 0.01 308
"106" 115.634171307567 100 9.52796662382073 348.582549679113 159.003742712656 0.285638711362293 0.137907323601934 315
"107" 137.171670784465 6.24755935982003 2.69591555228783 169.79150845037 1 0.44442070732755 0.738919638904643 320
"108" 105.832865612939 35.6428781520972 59.7758928150847 500 355.394024960994 0.566666666859011 0.365153671458646 322
"109" 123.782764210541 52.7180470030237 33.4038036073188 500 220.253353026294 0.0666716355334966 0.413540906088561 323
"110" 79.045463206915 100 50.2599427434719 25.1041854733535 94.1999056220293 0.122957179066201 0.01 324
"111" 80.4913878224303 100 37.0361440769433 63.3478068244518 169.456010705751 0.602103110381399 0.01 329
"112" 109.380444034189 26.8022781180227 22.3308130801124 22.6952440716041 500 0.249131118782331 0.541676204617938 331
"113" 89.4987805858072 31.6587858010804 15.7400673100552 500 164.300484336045 0.0769256582052378 0.0869592334570552 332
"114" 157.458759564873 53.9379089606629 25.6152060208465 121.966914941681 151.20994032448 0.142804888283884 0.319434155798876 333
"115" 97.3298421165482 61.7724401004682 31.0901647261484 500 500 0.10000141168076 0.344400083592859 335
"116" 118.173067759673 84.0314331967027 3.57055681712061 102.052374807827 500 0.414419665337997 0.476158035385117 336
"117" 140.587287128909 13.6806921382955 5.53273214005844 66.5569691890963 44.163970450575 0.791148180229767 0.426133284713393 338
"118" 121.443380591155 100 24.3871304110713 266.846419793017 81.182437609874 0.285023232541764 0.0964008810084773 339
"119" 105.583784347923 100 6.06397227274591 27.4136084022621 339.29474783296 0.648348246039867 0.468211937561494 340
"120" 71.3745769612171 100 55.5587459631805 197.466664770959 141.028316700723 0.0356946933940816 0.01 341
"121" 98.3202184860973 100 2.98409362702066 398.227013234546 287.337046250909 0.633323091095217 0.01 342
"122" 159.00361670744 49.5304681558614 7.98995485787104 379.704736904167 60.0240043554819 0.208325924119777 0.249994461608635 343
"123" 157.525784119005 86.641694413773 2.18690124305817 342.47741029549 131.620161354803 0.137923028647782 0.448278214641029 344
"124" 131.558580208874 74.3422108489001 18.7517985996875 500 500 0.166710377991341 0.399894996663062 345
"125" 87.6329882603531 100 29.1879231551775 169.281393414671 132.615179199549 0.01 0.103541633811881 346
"126" 130.680276566565 63.0323512923655 24.3162713731719 465.345952352545 160.571708867178 0.0714320422973999 0.14794248038151 353
"127" 101.727486488981 100 16.9239253913622 319.143194008595 394.76258004431 0.0685065287355303 0.499904318751387 355
"128" 109.513003650728 100 9.6425419607909 436.765499474903 303.242776445807 0.103449763175523 0.34482686884698 358
"129" 104.136750343347 100 43.5623038684992 149.720997419359 52.5750580851913 0.522126249183524 0.01 360
"130" 136.731966280684 36.7650843640031 9.84186057924681 44.7657741925471 149.200536504685 0.01 0.595388850238819 363
"131" 121.213191583334 7.18019042062251 18.1717557717427 219.991561495114 248.825853819151 0.388884086573198 0.170218870540444 364
"132" 132.797476746369 45.7041144858299 9.42959150886816 136.094432887536 242.598467358045 0.676432762164607 0.248388836790853 366
