"V1" "V2" "V3" "V4" "V5"
"1" 247.088407276291 10.522969415185 1.90046205373751 55.3112992677754 3
"2" 142.915681108126 100 9.39591446238308 194.365424269146 6
"3" 253.2231569458 2.40343406548419 1.68081546904766 24.4991486422407 8
"4" 234.457703331598 4.55283167546459 5.72854174108637 59.3064711890434 9
"5" 200.444153560804 24.4416571900626 7.79618537435964 43.7349301872849 13
"6" 242.86948996814 42.3046706838347 0.74543746561353 40.225469050871 14
"7" 241.695939301331 19.9758100890693 1.26586662039894 47.557150427324 16
"8" 178.499994927379 17.98330933085 9.40966833968077 99.8179385395937 17
"9" 248.397100549024 21.0998753828717 1.33601345013149 37.7360723480358 23
"10" 258.47887957418 3.43496191983494 3.56391381523922 36.3310142217892 27
"11" 262.049415547985 20.9011620058446 0.565869220867782 40.9297605207193 28
"12" 208.404146892606 22.1652562718982 3.34531391677013 23.9654292298792 29
"13" 135.56393670202 75.9259094570474 16.7551238088017 325.234427258632 30
"14" 276.64121186911 6.75173263742109 2.01239199795933 13.9141019391724 32
"15" 258.323728926138 5.34059156003696 3.04315027894564 27.2363043973618 33
"16" 256.149830589892 14.9520583897164 0.530294350231229 35.6904159877485 34
"17" 250.683288749309 6.06201945988299 2.97927203437958 26.5457282821859 36
"18" 169.496774007464 62.8377789246841 12.063070626451 85.5306926138435 37
"19" 235.110679204354 4.32304468719988 1.62382314062432 105.667371803333 39
"20" 247.136646421912 12.8744161965865 2.44870363707823 35.9793177258496 40
"21" 232.263422626556 6.03615951401772 5.38167907818759 55.7850115915526 43
"22" 236.825918924035 14.5887410649147 2.68078561771964 18.3918684957713 44
"23" 238.121718569219 16.4000260168571 3.00423729207725 44.1135583204596 47
"24" 293.273785293839 5.09035746553728 0.877467644483689 20.9893214311249 48
"25" 276.561353854876 5.26725520876316 1.57994470439722 31.7722940901468 51
"26" 187.195252009652 46.0248383510466 4.5347116699347 36.26292307986 54
"27" 264.194224302572 14.337992387703 0.985293089951582 28.2098056387027 55
"28" 82.5432685448217 100 100 44.8390217646882 56
"29" 241.416260811788 13.7875294622337 1.57336709399945 74.4163019328597 58
"30" 273.471396571375 4.66063170712622 2.20856180360579 25.2600293083522 60
"31" 294.06026245334 4.85260817881101 0.829362746021296 16.9637512151567 61
"32" 253.395590151141 6.15034839088024 0.645347976603804 60.0406908888156 62
"33" 231.30792151568 15.8819099188941 3.33525781044984 44.4985909694049 63
"34" 239.146124169961 7.08854623955191 4.61273621231347 53.4165101655295 64
"35" 279.408876996992 5.90487620234093 1.53074830823659 14.7975760958204 65
"36" 255.027667988365 2.25905103557702 3.08412624589222 36.7269180514687 66
"37" 166.097497682098 15.5977191417291 5.55251958823041 58.8110355004798 67
"38" 209.949051019455 23.3302238712063 6.13978607721888 55.4729806782217 68
"39" 211.980455624904 10.4416847039554 8.09104814826855 44.1729366873448 70
"40" 249.679928149499 8.84876209338662 1.61749501537558 18.8253759527784 71
"41" 219.33911277607 13.2526242981536 5.55097148460101 53.7434869968871 73
"42" 259.066214247799 8.80513057305286 2.53917957663803 23.6442844716981 76
"43" 221.876510883607 18.6715555579389 5.64544231071129 40.0035109614069 79
"44" 263.204121452379 10.8951743239224 1.13456172524814 38.0865527997724 80
"45" 284.934702764171 19.8525640568464 0.423507449072173 14.2173258335278 83
"46" 150.971842624286 63.3956845958182 24.1944326760969 68.2896480495352 86
"47" 259.739891210089 12.4133789169449 1.89324613043523 20.6935149942179 87
"48" 190.498071173325 32.1120531771644 7.14349758893509 58.7700193995436 88
"49" 263.889720436526 4.41201998016075 1.88507399942135 21.5948506163831 90
"50" 179.525330222182 63.7437010676323 8.2300046701224 80.8771249690464 91
"51" 226.3135998547 13.4968236720348 1.71387230076485 17.6823226573612 93
"52" 160.825134456743 23.6574012067541 13.8526816048634 256.536427415366 95
"53" 251.923482081001 29.8217731508653 1.2948234801199 13.5182197826741 96
"54" 201.546095206203 27.7025184464918 5.2632653512605 104.026235445592 97
"55" 257.85385424741 13.7689865692722 2.17265572156373 25.1842882971669 98
"56" 248.260468296071 28.9749003497701 1.55009810694326 17.4262366612914 100
"57" 250.026245764548 6.28149526288402 1.9632741775956 29.9783164744245 104
"58" 164.480367607894 100 8.57776536287609 68.9366146785233 107
"59" 249.046443077051 8.05283020242622 2.65048358178524 35.4429124271528 111
"60" 218.756833077943 27.5201986811648 2.74834612716598 29.316396359348 114
"61" 93.1367102108916 24.1731400712298 10.8591679130141 79.7672827055904 115
"62" 111.861290442685 100 34.3577570414595 76.9366707446555 117
"63" 261.905827364335 1.77566183646433 2.1850019443807 38.2942975246723 118
"64" 157.111114265654 59.3011013082237 14.7029725806152 53.6679215252784 120
"65" 246.791102904268 9.06730114223319 4.80588208117927 23.3145154862844 124
"66" 237.146668749306 15.4137221929448 1.79085417542733 29.461678194595 128
"67" 213.284800416033 25.858089998651 6.10054964494196 36.7886368418378 130
"68" 224.717151722038 23.2547221722019 3.65362692420653 39.5914264238729 131
"69" 138.182319950569 96.6004937067697 7.70387459082243 74.5176627286827 201
"70" 212.465099021348 13.6104663724722 2.44192334009906 19.0216462237972 203
"71" 221.721074863369 15.1740257250222 4.49154099305855 39.0234034413317 207
"72" 191.079879344399 36.8803850686384 9.32770710451464 53.8468990370595 210
"73" 269.818017556814 6.53486035050523 1.4468178591499 25.5651553226163 218
"74" 168.911551601279 26.2626358432781 14.8563356143618 35.4670052170164 219
"75" 244.155519121765 7.97235105745965 2.83451354301954 26.6725049619687 221
"76" 149.239037161939 100 13.6683255817715 44.7947025373777 223
