sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating,trial_filter
3,28,3,2,44,35,28,3,4.988161630000832,4.04792244000055,0.375,0.37777777777777777,45,0,4.1,9 9 9 9 9,5 3 2 3 4,4 6 7 6 5,0.5625,compromise,2.4285714285714284,1
3,30,5,2,50,45,33,2,3.4156089300013264,3.89016984000045,0.375,0.37777777777777777,45,0,4.1,9 9 9 9 9,2 4 3 4 4,7 5 6 5 5,0.29411764705882354,compromise,2.4285714285714284,1
3,31,6,2,10,15,25,2,4.075780929999382,6.48667514000044,0.25,0.24444444444444444,45,0,5.7,9 9 9 9 9,1 2 3 4 1,8 7 6 5 8,0.3333333333333333,compromise,2.4285714285714284,1
3,32,7,2,81,72,64,2,7.56326953000098,2.57303174000299,0.75,0.8,5,0,4.5,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.5294117647058824,compromise,1.25,1
3,33,8,2,11,19,26,3,1.9965021300013177,2.03593426999942,0.25,0.24444444444444444,45,0,5.2,9 9 9 9 9,1 4 0 4 2,8 5 9 5 7,0.5333333333333333,compromise,2.4285714285714284,1
3,34,9,2,6,13,23,2,2.1947405299997627,4.1312565699991,0.125,0.13333333333333333,45,0,5.6,9 9 9 9 9,2 0 0 2 2,7 9 9 7 7,0.4117647058823529,compromise,2.4285714285714284,1
3,35,10,2,14,8,1,2,5.865707730001304,2.53710814000078,0.125,0.2,5,0,4.7,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.46153846153846156,compromise,1.25,1
3,37,12,2,67,80,83,3,3.257304730001124,3.55163554000137,0.75,0.7555555555555555,45,0,5.5,9 9 9 9 9,6 5 6 9 8,3 4 3 0 1,0.8125,compromise,2.4285714285714284,1
3,38,13,2,5,10,20,3,1.5699565300001268,1.33120914000028,0.125,0.13333333333333333,45,0,4.7,9 9 9 9 9,0 3 1 1 1,9 6 8 8 8,0.3333333333333333,compromise,2.4285714285714284,1
3,40,15,2,12,15,28,2,2.252933629999461,2.05493693999961,0.25,0.24444444444444444,45,0,5.2,9 9 9 9 9,1 4 2 3 1,8 5 7 6 8,0.1875,compromise,2.4285714285714284,1
3,41,16,2,5,6,20,1,2.0201824300002045,2.90020874000038,0.125,0.13333333333333333,45,0,4.1,9 9 9 9 9,2 3 1 0 0,7 6 8 9 9,0.06666666666666667,compromise,2.4285714285714284,1
3,42,17,2,31,34,47,1,2.415765530000499,2.74087434000103,0.375,0.37777777777777777,45,0,4,9 9 9 9 9,5 1 2 5 4,4 8 7 4 5,0.1875,compromise,2.4285714285714284,1
3,44,19,2,10,12,27,1,3.452877030000309,3.45714453999972,0.125,0.13333333333333333,45,0,5.2,9 9 9 9 9,1 2 2 1 0,8 7 7 8 9,0.11764705882352941,compromise,2.4285714285714284,1
3,45,20,2,20,17,5,1,6.620076830000471,2.65477663999991,0.125,0.2,5,0,4.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.2,compromise,1.25,1
3,46,21,2,29,40,47,2,7.871502930000133,2.73983774000044,0.375,0.4,5,0,5.5,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.6111111111111112,compromise,1.25,1
3,47,22,2,55,58,71,1,3.383854830000928,3.25194493999879,0.625,0.6222222222222222,45,0,4.8,9 9 9 9 9,6 5 5 5 7,3 4 4 4 2,0.1875,compromise,2.4285714285714284,1
3,48,23,2,80,69,65,3,4.394700130000274,3.82628044000012,0.75,0.8,5,0,5.8,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.7333333333333333,compromise,1.25,1
3,49,24,2,65,56,50,3,6.207664430001387,3.74938664000001,0.625,0.6,5,0,4.4,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,0.6,compromise,1.25,1
3,50,25,2,35,36,50,1,6.549174730002051,5.80688394000208,0.375,0.4,5,0,4.1,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1,0.06666666666666667,compromise,1.25,1
3,51,1,3,55,62,70,3,4.874350450001657,4.66351144999862,0.625,0.6222222222222222,45,0,5.4,9 9 9 9 9,6 6 5 3 8,3 3 4 6 1,0.4666666666666667,compromise,2.4285714285714284,1
3,52,2,3,60,62,75,1,4.45338824999817,2.73921189999783,0.625,0.6,5,0,4.5,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.13333333333333333,compromise,1.25,1
3,54,4,3,20,30,35,2,4.266032450001148,2.92626340000061,0.25,0.2,5,0,4.6,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.6666666666666666,compromise,1.25,1
3,55,5,3,85,85,67,1,2.899249449999843,3.45977225000024,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,8 8 7 6 5,1 1 2 3 4,-0,stay,2.4285714285714284,1
3,56,6,3,20,28,35,1,4.037117949999811,3.09069634999651,0.25,0.2,5,0,5.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.5333333333333333,compromise,1.25,1
3,57,7,3,60,70,75,2,2.9159370500001387,3.22517259999768,0.625,0.6,5,0,4.6,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0,0.6666666666666666,compromise,1.25,1
3,59,9,3,78,75,60,2,3.4334241499982454,4.06826570000158,0.75,0.7555555555555555,45,0,5.2,9 9 9 9 9,8 7 6 8 5,1 2 3 1 4,0.16666666666666666,compromise,2.4285714285714284,1
3,60,10,3,60,74,75,3,4.307730350001293,2.93290529999831,0.625,0.6,5,0,4.5,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.9333333333333333,compromise,1.25,1
3,61,11,3,20,33,35,3,3.4700160499996855,4.63597300000038,0.25,0.2,5,0,4.6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.8666666666666667,compromise,1.25,1
3,63,13,3,60,68,77,1,3.224060649998137,3.92548349999743,0.625,0.6,5,0,5,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.47058823529411764,compromise,1.25,1
3,64,14,3,60,70,76,2,2.132515949999288,3.5447824999992,0.625,0.6,5,0,5.6,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.625,compromise,1.25,1
3,66,16,3,80,70,65,3,4.686115749998862,4.13939949999985,0.75,0.8,5,0,5.2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.6666666666666666,compromise,1.25,1
3,67,17,3,20,30,35,2,3.0159282499971596,3.11143314999936,0.25,0.2,5,0,5.3,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.6666666666666666,compromise,1.25,1
3,68,18,3,58,64,75,2,3.8778487500003394,2.14334819999749,0.625,0.6222222222222222,45,0,5.2,9 9 9 9 9,6 4 4 8 6,3 5 5 1 3,0.35294117647058826,compromise,2.4285714285714284,1
3,69,19,3,16,6,1,3,2.303430549998666,3.41977340000085,0.125,0.13333333333333333,45,0,4.2,9 9 9 9 9,2 2 1 1 0,7 7 8 8 9,0.6666666666666666,compromise,2.4285714285714284,1
3,71,21,3,40,29,22,1,8.74456905000261,3.30999579999843,0.375,0.4,5,0,4.5,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,0.6111111111111112,compromise,1.25,1
3,72,22,3,56,69,72,2,2.7658958500014705,4.13823874999798,0.625,0.6222222222222222,45,0,5.2,9 9 9 9 9,3 5 7 7 6,6 4 2 2 3,0.8125,compromise,2.4285714285714284,1
3,73,23,3,80,73,65,1,3.999277249999068,3.0463751999996,0.75,0.8,5,0,4.3,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.4666666666666667,compromise,1.25,1
3,74,24,3,60,53,45,2,9.314742450002086,4.30395049999788,0.375,0.37777777777777777,45,0,5.8,9 9 9 9 9,4 4 3 4 2,5 5 6 5 7,0.4666666666666667,compromise,2.4285714285714284,1
6,1,1,1,20,22,35,3,10.350496589999238,6.52135318999717,0.25,0.24444444444444444,45,0,4.5,9 9 9 9 9,1 4 3 2 1,8 5 6 7 8,0.13333333333333333,compromise,2.4285714285714284,1
6,2,2,1,14,14,31,2,7.150399489997653,4.16816375000417,0.25,0.24444444444444444,45,0,5.6,9 9 9 9 9,2 3 3 1 2,7 6 6 8 7,0,stay,2.4285714285714284,1
6,3,3,1,10,15,25,3,5.920350790001976,6.34860141999525,0.125,0.2,5,0,4.9,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.3333333333333333,compromise,1,1
6,4,4,1,91,89,75,3,5.3780279899983725,6.00182321999819,0.75,0.7555555555555555,45,0,4.8,9 9 9 9 9,7 8 7 4 8,2 1 2 5 1,0.125,compromise,2.4285714285714284,1
6,5,5,1,89,89,71,1,7.482423890000064,4.38967181999396,0.75,0.8,5,0,5.2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,-0,stay,1,1
6,6,6,1,42,42,26,1,8.504958990000887,4.18731181999829,0.375,0.37777777777777777,45,0,4.2,9 9 9 9 9,4 3 3 3 4,5 6 6 6 5,-0,stay,2.4285714285714284,1
6,7,7,1,37,37,21,2,5.1368852899977355,6.94762022000214,0.375,0.37777777777777777,45,0,4.5,9 9 9 9 9,5 2 4 5 1,4 7 5 4 8,-0,stay,2.4285714285714284,1
6,8,8,1,88,80,70,2,4.267473489999247,4.57635472000038,0.75,0.8,5,0,4.1,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.4444444444444444,compromise,1,1
6,10,10,1,4,4,22,2,4.425782490001438,2.21532751999985,0.125,0.13333333333333333,45,0,5.9,9 9 9 9 9,2 1 0 1 2,7 8 9 8 7,0,stay,2.4285714285714284,1
6,15,15,1,47,46,30,3,5.107494489999226,3.3915783199991,0.375,0.37777777777777777,45,0,4.8,9 9 9 9 9,4 2 5 3 3,5 7 4 6 6,0.058823529411764705,compromise,2.4285714285714284,1
6,16,16,1,77,71,60,3,6.394999989995995,6.30824521999602,0.625,0.6222222222222222,45,0,5.8,9 9 9 9 9,6 6 6 6 4,3 3 3 3 5,0.35294117647058826,compromise,2.4285714285714284,1
6,17,17,1,58,58,75,1,8.97753948999889,6.2385283199983,0.625,0.6222222222222222,45,0,4.7,9 9 9 9 9,6 5 7 4 6,3 4 2 5 3,0,stay,2.4285714285714284,1
6,18,18,1,64,64,46,1,3.174373990001186,5.7884008200017,0.625,0.6222222222222222,45,0,4.5,9 9 9 9 9,7 4 3 6 8,2 5 6 3 1,-0,stay,2.4285714285714284,1
6,19,19,1,90,82,72,3,5.245119390001491,3.57283121999717,0.75,0.8,5,0,5.1,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.4444444444444444,compromise,1,1
6,20,20,1,6,15,24,3,2.6160058899949945,3.47334831999979,0.25,0.2,5,0,5.4,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.5,compromise,1,1
6,21,21,1,70,64,52,3,6.220362489999388,4.15264652000405,0.625,0.6,5,0,4.1,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,0.3333333333333333,compromise,1,1
6,22,22,1,6,6,21,1,4.433870790002402,1.96743300999879,0.125,0.2,5,0,5.5,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0,stay,1,1
6,23,23,1,35,41,50,2,6.332782789999328,8.04568841999571,0.375,0.4,5,0,4.4,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.4,compromise,1,1
6,24,24,1,5,5,20,1,4.3409576900012325,2.13479412000379,0.125,0.13333333333333333,45,0,5.5,9 9 9 9 9,1 1 0 2 2,8 8 9 7 7,0,stay,2.4285714285714284,1
6,26,1,2,35,45,50,3,5.699372710001626,3.71902260999923,0.375,0.4,5,0,4.3,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.6666666666666666,compromise,1,1
6,27,2,2,6,7,24,1,1.604958110001462,3.91877368000132,0.25,0.2,5,0,6,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.05555555555555555,compromise,1,1
6,28,3,2,39,34,23,3,6.1908470099988335,4.84961008000028,0.375,0.37777777777777777,45,0,5.2,9 9 9 9 9,1 2 4 6 4,8 7 5 3 5,0.3125,compromise,2.4285714285714284,1
6,29,4,2,65,65,49,1,2.6964901100000134,4.60766148000039,0.625,0.6,5,0,5.4,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,-0,stay,1,1
6,30,5,2,59,60,75,1,9.766146910002135,2.5317355799998,0.625,0.6,5,0,5.3,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.0625,compromise,1,1
6,32,7,2,32,41,50,2,4.741169810000429,3.38880728000004,0.375,0.4,5,0,5.5,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,0.5,compromise,1,1
6,33,8,2,11,17,29,2,4.392628409997997,5.57032398000229,0.25,0.2,5,0,5.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.3333333333333333,compromise,1,1
6,34,9,2,12,13,28,1,4.157819810003275,6.53722248000122,0.125,0.2,5,0,4.4,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.0625,compromise,1,1
6,35,10,2,91,82,74,3,7.125904510001419,3.57930028000192,0.75,0.8,5,0,5.4,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.5294117647058824,compromise,1,1
6,36,11,2,88,88,71,1,5.453718310003751,5.46104217999891,0.75,0.7555555555555555,45,0,4.1,9 9 9 9 9,8 9 5 5 7,1 0 4 4 2,-0,stay,2.4285714285714284,1
6,37,12,2,92,88,76,2,4.394254210001236,4.79647658000249,0.75,0.8,5,0,4.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.25,compromise,1,1
6,39,14,2,87,85,70,2,9.649369210001169,3.74741778000316,0.75,0.7555555555555555,45,0,5.9,9 9 9 9 9,5 8 7 7 7,4 1 2 2 2,0.11764705882352941,compromise,2.4285714285714284,1
6,40,15,2,4,10,20,2,6.132645710003999,6.35635267999896,0.125,0.13333333333333333,45,0,5.2,9 9 9 9 9,0 3 3 0 0,9 6 6 9 9,0.375,compromise,2.4285714285714284,1
6,41,16,2,67,61,50,3,5.882515710003645,5.90743447999921,0.625,0.6222222222222222,45,0,5.5,9 9 9 9 9,6 5 5 6 6,3 4 4 3 3,0.35294117647058826,compromise,2.4285714285714284,1
6,42,17,2,7,13,22,2,3.2492103100012173,6.02149108000231,0.125,0.2,5,0,4.8,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.4,compromise,1,1
6,43,18,2,12,14,29,2,1.4658029099991836,3.59309088000737,0.25,0.24444444444444444,45,0,4.3,9 9 9 9 9,2 3 2 1 3,7 6 7 8 6,0.11764705882352941,compromise,2.4285714285714284,1
6,44,19,2,8,12,24,3,3.6662296099966625,5.65774747999967,0.25,0.24444444444444444,45,0,4.5,9 9 9 9 9,0 2 4 3 2,9 7 5 6 7,0.25,compromise,2.4285714285714284,1
6,45,20,2,63,57,46,2,6.078578610002296,7.64100478000182,0.625,0.6,5,0,4.8,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0.35294117647058826,compromise,1,1
6,47,22,2,69,65,54,2,6.976064710001083,3.69133828000122,0.625,0.6222222222222222,45,0,5.1,9 9 9 9 9,8 5 6 2 7,1 4 3 7 2,0.26666666666666666,compromise,2.4285714285714284,1
6,48,23,2,33,40,50,1,4.290993710001203,5.361584580005,0.375,0.4,5,0,4,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1,0.4117647058823529,compromise,1,1
6,49,24,2,14,14,30,1,2.094014310001512,4.51466888999494,0.25,0.24444444444444444,45,0,4.8,9 9 9 9 9,1 1 4 2 3,8 8 5 7 6,0,stay,2.4285714285714284,1
6,52,2,3,77,77,59,1,5.6036874299970805,4.7020658399997,0.75,0.7555555555555555,45,0,4,9 9 9 9 9,9 7 6 6 6,0 2 3 3 3,-0,stay,2.4285714285714284,1
6,53,3,3,86,86,68,2,5.3742067299972405,4.98841334000099,0.75,0.7555555555555555,45,0,4.5,9 9 9 9 9,7 8 6 8 5,2 1 3 1 4,-0,stay,2.4285714285714284,1
6,54,4,3,63,70,80,3,4.811836329994549,4.14675213999726,0.625,0.6,5,0,5.3,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0.4117647058823529,compromise,1,1
6,55,5,3,52,54,67,2,4.032436329995107,3.32288153999616,0.625,0.6222222222222222,45,0,5.7,9 9 9 9 9,7 6 6 6 3,2 3 3 3 6,0.13333333333333333,compromise,2.4285714285714284,1
6,56,6,3,92,90,74,1,4.374224529998173,4.54703350999989,0.75,0.8,5,0,5.2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.1111111111111111,compromise,1,1
6,57,7,3,9,15,25,2,3.557533430001058,3.88741213999674,0.25,0.2,5,0,4.4,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.375,compromise,1,1
6,58,8,3,9,17,27,3,3.583711929997662,3.46459934000086,0.25,0.2,5,0,5.3,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.4444444444444444,compromise,1,1
6,59,9,3,43,41,27,1,4.532555030000367,5.6439322399965,0.375,0.4,5,0,5.1,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.125,compromise,1,1
6,60,10,3,6,7,22,3,3.8324830299970927,2.52296573999774,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,0 1 2 2 1,9 8 7 7 8,0.0625,compromise,2.4285714285714284,1
6,61,11,3,7,13,25,3,2.2202405299976817,2.94196123999791,0.125,0.2,5,0,4.2,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.3333333333333333,compromise,1,1
6,62,12,3,28,34,45,3,5.224091729996871,3.44824433999747,0.375,0.4,5,0,5.3,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.35294117647058826,compromise,1,1
6,66,16,3,38,42,53,2,4.124353129998781,2.24912684000083,0.375,0.37777777777777777,45,0,4.9,9 9 9 9 9,4 3 3 4 3,5 6 6 5 6,0.26666666666666666,compromise,2.4285714285714284,1
6,67,17,3,36,36,20,1,3.440961829997832,3.33987223999793,0.25,0.24444444444444444,45,0,4.4,9 9 9 9 9,1 0 2 5 3,8 9 7 4 6,-0,stay,2.4285714285714284,1
6,68,18,3,82,80,65,3,4.134202429995639,7.2117314399984,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,8 5 8 6 7,1 4 1 3 2,0.11764705882352941,compromise,2.4285714285714284,1
6,69,19,3,13,18,30,3,4.063408829995751,4.88585843999681,0.125,0.13333333333333333,45,0,5.8,9 9 9 9 9,1 2 1 1 1,8 7 8 8 8,0.29411764705882354,compromise,2.4285714285714284,1
6,70,20,3,7,13,23,2,3.7668252300027234,9.17686533999949,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.375,compromise,1,1
6,72,22,3,9,12,25,1,2.846800629999052,4.04933196999991,0.125,0.13333333333333333,45,0,5.7,9 9 9 9 9,1 2 1 0 2,8 7 8 9 7,0.1875,compromise,2.4285714285714284,1
6,73,23,3,36,36,53,1,2.4026712299964856,4.10483133999878,0.375,0.37777777777777777,45,0,5,9 9 9 9 9,3 2 3 5 4,6 7 6 4 5,0,stay,2.4285714285714284,1
6,74,24,3,11,13,26,1,2.251832429999922,2.69907984000019,0.25,0.2,5,0,4.6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.13333333333333333,compromise,1,1
6,75,25,3,62,71,80,2,6.7575289300039,4.67926213999817,0.625,0.6,5,0,5.1,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0,0.5,compromise,1,1
8,1,1,1,80,80,63,1,5.363055459999487,6.32402876000015,0.75,0.8,5,0,4.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,-0,stay,3,1
8,3,3,1,80,80,65,2,7.936351559999821,6.60290718000033,0.625,0.6,5,0,4.2,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,-0,stay,3,1
8,4,4,1,78,78,60,1,6.7666124599991235,6.0855514800005,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,7 6 7 7 7,2 3 2 2 2,-0,stay,2.2857142857142856,1
8,5,5,1,80,72,65,3,7.6347983600007865,5.69820277999952,0.75,0.8,5,0,4.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.5333333333333333,compromise,3,1
8,6,6,1,45,43,27,1,9.73409656000058,6.64666628000032,0.375,0.4,5,0,4.5,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,0.1111111111111111,compromise,3,1
8,7,7,1,80,80,65,1,5.378234860000703,6.1616609799994,0.625,0.6,5,0,5.8,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,-0,stay,3,1
8,9,9,1,15,15,31,1,2.796180660000573,3.26872637999986,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,3 1 3 3 1,6 8 6 6 8,0,stay,2.2857142857142856,1
8,10,10,1,20,29,35,3,5.668504160000339,7.34672127999966,0.375,0.4,5,0,5.6,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.6,compromise,3,1
8,11,11,1,76,74,61,3,4.5990770600010364,3.66770008000003,0.75,0.7555555555555555,45,0,5.7,9 9 9 9 9,7 6 9 6 6,2 3 0 3 3,0.13333333333333333,compromise,2.2857142857142856,1
8,12,12,1,15,17,30,1,4.161656559999756,5.07935088000067,0.25,0.24444444444444444,45,0,5,9 9 9 9 9,3 2 2 2 2,6 7 7 7 7,0.13333333333333333,compromise,2.2857142857142856,1
8,13,13,1,85,78,67,2,7.3003827600005025,3.7338848799991,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,6 7 7 8 6,3 2 2 1 3,0.3888888888888889,compromise,2.2857142857142856,1
8,14,14,1,53,53,35,1,5.0530941600000006,7.48018627999954,0.375,0.37777777777777777,45,0,4.7,9 9 9 9 9,3 3 3 4 4,6 6 6 5 5,-0,stay,2.2857142857142856,1
8,15,15,1,20,20,36,1,6.049796560000686,3.8465553799997,0.375,0.4,5,0,5.6,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,0,stay,3,1
8,16,16,1,65,56,48,3,5.886707159999787,6.77977207999993,0.625,0.6222222222222222,45,0,4,9 9 9 9 9,7 4 5 8 4,2 5 4 1 5,0.5294117647058824,compromise,2.2857142857142856,1
8,18,18,1,50,43,35,3,3.7453004600001805,7.91495507999934,0.375,0.37777777777777777,45,0,5.4,9 9 9 9 9,1 7 5 1 3,8 2 4 8 6,0.4666666666666667,compromise,2.2857142857142856,1
8,19,19,1,80,76,65,3,4.140646360000574,9.38040201999956,0.75,0.8,5,0,4.1,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.26666666666666666,compromise,3,1
8,20,20,1,5,10,22,2,3.3322608600010426,1.92556468000021,0.125,0.13333333333333333,45,0,4.2,9 9 9 9 9,1 1 2 2 0,8 8 7 7 9,0.29411764705882354,compromise,2.2857142857142856,1
8,22,22,1,26,25,44,1,12.149070759999631,2.10927978000018,0.375,0.37777777777777777,45,0,5.6,9 9 9 9 9,3 5 0 5 4,6 4 9 4 5,-0.05555555555555555,stay,2.2857142857142856,1
