"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 209.352109452789 8.43252298999625 1.59857331182555 24.2879789691915 22.0479808779775 0.102408889290198 0.0701250272055535 201
"2" 182.076627163166 16.2066556024887 4.77887840747166 23.0639646099329 75.6632280615092 0.01 0.0571693907507 203
"3" 195.797958880391 12.2557126618935 4.66492279088758 58.1701951838953 104.790841223514 0.01 0.01 207
"4" 195.500571165624 38.0824761245898 6.41160233273099 144.796453020487 38.3115201860907 0.0672173469990786 0.0945388247768578 210
"5" 227.753822059256 12.6208842855099 1.92206521591977 10.5043199418329 66.6695824693209 0.127769434093331 0.0282830193364723 218
"6" 167.631199372738 38.3271865496035 5.74712482898427 47.0325284886743 162.894678580007 0.0971950940815866 0.188772718724863 219
"7" 177.942413249336 35.3032052098986 4.47883217567037 53.2962079647479 60.2613347977378 0.507028962245849 0.0774835922189203 221
"8" 161.382760992813 82.5714585378622 7.44792953077364 101.772859642625 138.138752505006 0.01 0.01 223
"9" 123.925123923567 100 12.1882994111533 2.99546483852519 227.081197031177 0.251034494943215 0.0857145830051426 225
"10" 107.379151324675 21.6140205705478 4.43893124651683 73.6712828747958 56.1490484959854 0.966211302728797 0.272582402806467 226
"11" 178.441969073327 31.196106480939 6.01941934721497 46.0474042331689 1 0.250610963295717 0.195239508339794 229
"12" 137.026979063512 57.0473699705124 7.52153525668173 55.8968723568683 7.934801038178 0.701959900958621 0.0199914470501461 232
"13" 161.190993241149 19.8552053439558 3.82513035409084 14.6943095360326 88.1936202142474 0.129533574615176 0.662160469131202 236
"14" 166.998768508816 52.1323475156228 5.12418267579863 91.4833597664542 103.944080494329 0.01 0.0465372587686325 237
"15" 155.67060815779 57.8267251895605 10.5840030733325 51.6855430289158 196.228778973601 0.01 0.3643365884924 238
"16" 216.830028225893 22.9976842173466 4.08179268542189 74.9882377037694 17.6670726624978 0.01 0.0804684198132576 243
"17" 206.156050905687 7.00250408549548 5.32746353077524 41.554879463478 60.6239449760549 0.01 0.382035915684036 244
"18" 190.614511422097 11.773152444769 8.15564782444221 51.4632082849188 152.040961804385 0.01 0.01 245
"19" 197.438538583103 12.239862659581 2.49661525691682 3.30137507801309 20.094266592714 0.312651637005522 0.103119969126318 247
"20" 171.190097304268 30.3170628056299 5.05234569573249 112.255097318446 63.9696620664789 0.01 0.01 249
"21" 216.195097355703 20.4064117170278 3.99199465436601 15.665112609401 80.8828561732357 0.0129998029656794 0.170753794804014 250
"22" 85.4914261353751 100 8.82169016095218 27.2641259057211 80.6491874948759 0.959541475644687 0.275249971533399 252
"23" 170.798958989525 70.3037893397981 4.26510211290854 139.119404261497 7.71731555790015 0.508658412653936 0.340454404547455 253
"24" 125.454569098577 82.9446517021295 13.7231391149404 366.821036210505 352.951237501663 0.01 0.01 255
"25" 177.356244128187 79.1190238469546 8.84201312049845 216.557445081783 92.7999766316386 0.171090013849824 0.238434885543139 263
"26" 163.387952809142 100 5.58247928572973 103.733971944597 96.6483910088828 0.0344804521805846 0.37919201459958 269
