"V1" "V2" "V3"
"1" 239.8069826842 1.44862511931437 201
"2" 235.850006296136 2.31085313029949 203
"3" 255.653003929548 1.35749948818112 207
"4" 263.351857731024 2.2031560271717 210
"5" 308.113623508095 1.26102251301467 218
"6" 263.046996841119 1.84401711925848 219
"7" 278.719365535987 2.54617046570719 221
"8" 279.409717039557 1.84220659181836 223
"9" 284.085899391082 3.10535991576806 225
"10" 316.931156906866 2.82000445907786 226
"11" 212.002148963082 9.28348912585725 229
"12" 235.682577700122 8.88941673040753 232
"13" 252.650813455655 4.16630944265882 236
"14" 261.804198064726 1.50717925665368 237
"15" 258.969425495718 3.20160137475464 238
"16" 260.919261512231 2.43738442102211 243
"17" 251.625039354991 2.69337288175466 244
"18" 262.16360655333 1.76804168476294 245
"19" 256.451139031077 4.28906866771648 247
"20" 242.510806457415 1.33835524793245 249
"21" 285.152871574567 2.23203551766469 250
"22" 260.363954685664 8.462643177444 252
"23" 281.973382766884 2.82862379194576 253
"24" 267.555000499687 0.949989178138535 255
"25" 274.477886071696 2.09877566535158 263
"26" 275.659913551445 2.89092364665872 269
"27" 266.339026866465 3.08211893727935 271
"28" 294.957971977435 4.42618291849319 272
"29" 286.030302119076 1.51775436730898 274
"30" 270.920100120296 2.37218870076937 285
"31" 266.44626128861 1.64535691993138 287
"32" 292.430256333779 1.00323610126001 288
"33" 209.860740559198 10.0594215023146 291
"34" 250.862489073974 1.90061060338822 292
"35" 243.432193544835 0.32679998258529 297
"36" 270.395170713067 0.782918555672155 307
"37" 277.709641136113 2.0009741697314 308
"38" 308.563254352454 1.99177899423433 315
"39" 236.598350691323 1.38331238019304 320
"40" 266.862632933844 2.27346770781722 322
"41" 273.355513615819 2.72625172530146 323
"42" 257.464506772194 1.68693556130324 324
"43" 265.523545244523 1.45268735436457 329
"44" 242.860959716611 4.85784338208648 331
"45" 240.804424539896 2.36545798542517 332
"46" 250.398230619467 4.88562734380747 333
"47" 311.635104194861 1.41438280039458 335
"48" 254.263718444197 3.36706419896475 336
"49" 262.872292303384 1.69847692446561 338
"50" 254.227836691577 1.96481839119995 339
"51" 248.901201014154 2.312505650631 340
"52" 240.676282203984 3.11698721190469 341
"53" 261.228129943085 1.51769753899943 342
"54" 258.076589724195 3.15408273592598 343
"55" 255.169683817912 1.43777041768745 344
"56" 267.450667030492 1.80061314016128 345
"57" 244.523037753554 1.47899480732304 346
"58" 274.273273393834 3.50766228205625 353
"59" 258.080928094685 3.49257005084331 355
"60" 270.177160386952 0.7655604328611 358
"61" 267.317746265433 1.91441268405975 360
"62" 233.146061491703 2.29860042962589 363
"63" 199.342429321668 3.7270259149928 364
"64" 233.942346599252 4.52541439906484 366
